spend_id,date,campaign_id,channel,utm_source,utm_medium,utm_campaign,impressions,clicks,ad_spend,currency
SP000977,2022-01-18,19,Affiliate,affiliate_network,affiliate,campaign_19,227,7,10.0,USD
SP000978,2022-01-19,19,Affiliate,affiliate_network,affiliate,campaign_19,207,6,10.0,USD
SP000979,2022-01-20,19,Affiliate,affiliate_network,affiliate,campaign_19,64,2,10.0,USD
SP000980,2022-01-21,19,Affiliate,affiliate_network,affiliate,campaign_19,94,2,10.0,USD
SP000981,2022-01-22,19,Affiliate,affiliate_network,affiliate,campaign_19,176,5,10.0,USD
SP000982,2022-01-23,19,Affiliate,affiliate_network,affiliate,campaign_19,68,2,10.0,USD
SP000983,2022-01-24,19,Affiliate,affiliate_network,affiliate,campaign_19,168,5,10.0,USD
SP000984,2022-01-25,19,Affiliate,affiliate_network,affiliate,campaign_19,175,4,10.0,USD
SP000985,2022-01-26,19,Affiliate,affiliate_network,affiliate,campaign_19,171,5,10.0,USD
SP000986,2022-01-27,19,Affiliate,affiliate_network,affiliate,campaign_19,34,1,10.0,USD
SP000987,2022-01-28,19,Affiliate,affiliate_network,affiliate,campaign_19,106,3,10.0,USD
SP000988,2022-01-29,19,Affiliate,affiliate_network,affiliate,campaign_19,123,3,10.0,USD
SP000989,2021-07-26,20,Social,meta,paid_social,campaign_20,121,4,10.0,USD
SP000990,2021-07-27,20,Social,meta,paid_social,campaign_20,127,5,10.0,USD
SP000991,2021-07-28,20,Social,meta,paid_social,campaign_20,103,4,10.0,USD
SP000992,2021-07-29,20,Social,meta,paid_social,campaign_20,164,6,10.0,USD
SP000993,2021-07-30,20,Social,meta,paid_social,campaign_20,240,9,10.06,USD
SP000994,2021-07-31,20,Social,meta,paid_social,campaign_20,130,5,10.0,USD
SP000995,2021-08-01,20,Social,meta,paid_social,campaign_20,55,2,10.0,USD
SP000996,2021-08-02,20,Social,meta,paid_social,campaign_20,26,1,10.0,USD
SP000997,2021-08-03,20,Social,meta,paid_social,campaign_20,51,2,10.0,USD
SP000998,2021-08-04,20,Social,meta,paid_social,campaign_20,45,2,10.0,USD
SP000999,2021-08-05,20,Social,meta,paid_social,campaign_20,211,7,10.0,USD
SP001000,2021-08-06,20,Social,meta,paid_social,campaign_20,60,2,10.0,USD
SP001001,2021-08-07,20,Social,meta,paid_social,campaign_20,158,4,10.0,USD
SP001002,2021-08-08,20,Social,meta,paid_social,campaign_20,55,2,10.0,USD
SP001003,2021-08-09,20,Social,meta,paid_social,campaign_20,96,4,10.0,USD
SP001004,2021-08-10,20,Social,meta,paid_social,campaign_20,25,1,10.0,USD
SP001005,2021-08-11,20,Social,meta,paid_social,campaign_20,53,2,10.0,USD
SP001006,2021-08-12,20,Social,meta,paid_social,campaign_20,126,5,10.0,USD
SP001007,2021-08-13,20,Social,meta,paid_social,campaign_20,163,6,10.0,USD
SP001008,2021-08-14,20,Social,meta,paid_social,campaign_20,118,4,42.22,USD
SP001009,2021-08-15,20,Social,meta,paid_social,campaign_20,70,3,10.0,USD
SP001010,2021-08-16,20,Social,meta,paid_social,campaign_20,192,7,10.0,USD
SP001011,2021-08-17,20,Social,meta,paid_social,campaign_20,26,1,10.0,USD
SP001012,2021-08-18,20,Social,meta,paid_social,campaign_20,150,4,10.0,USD
SP001013,2021-08-19,20,Social,meta,paid_social,campaign_20,110,3,10.0,USD
SP001014,2021-08-20,20,Social,meta,paid_social,campaign_20,225,8,10.0,USD
SP001015,2021-08-21,20,Social,meta,paid_social,campaign_20,188,6,10.0,USD
SP001016,2021-08-22,20,Social,meta,paid_social,campaign_20,84,3,10.0,USD
SP001017,2021-08-23,20,Social,meta,paid_social,campaign_20,124,5,10.0,USD
SP001018,2021-08-24,20,Social,meta,paid_social,campaign_20,216,6,10.0,USD
SP001019,2021-08-25,20,Social,meta,paid_social,campaign_20,53,2,10.0,USD
SP001020,2021-08-26,20,Social,meta,paid_social,campaign_20,87,3,10.0,USD
SP001021,2021-08-27,20,Social,meta,paid_social,campaign_20,247,10,12.36,USD
SP001022,2021-08-28,20,Social,meta,paid_social,campaign_20,63,2,10.0,USD
SP001023,2021-08-29,20,Social,meta,paid_social,campaign_20,55,2,10.0,USD
SP001024,2021-08-30,20,Social,meta,paid_social,campaign_20,124,5,10.0,USD
SP001025,2021-08-31,20,Social,meta,paid_social,campaign_20,30,1,10.0,USD
SP001026,2021-09-01,20,Social,meta,paid_social,campaign_20,79,3,10.0,USD
SP001027,2021-09-02,20,Social,meta,paid_social,campaign_20,176,6,10.0,USD
SP001028,2021-09-03,20,Social,meta,paid_social,campaign_20,49,2,10.0,USD
SP001029,2021-09-04,20,Social,meta,paid_social,campaign_20,76,2,10.0,USD
SP001030,2021-09-05,20,Social,meta,paid_social,campaign_20,123,4,10.0,USD
SP001031,2021-09-06,20,Social,meta,paid_social,campaign_20,29,1,10.0,USD
SP001032,2021-09-07,20,Social,meta,paid_social,campaign_20,53,2,10.0,USD
SP001033,2021-09-08,20,Social,meta,paid_social,campaign_20,356,11,10.96,USD
SP001034,2021-09-09,20,Social,meta,paid_social,campaign_20,116,4,10.0,USD
SP001035,2021-09-10,20,Social,meta,paid_social,campaign_20,108,4,10.0,USD
SP001036,2021-09-11,20,Social,meta,paid_social,campaign_20,130,5,10.0,USD
SP001037,2021-09-12,20,Social,meta,paid_social,campaign_20,31,1,10.0,USD
SP001038,2021-09-13,20,Social,meta,paid_social,campaign_20,81,3,10.0,USD
SP001039,2021-09-14,20,Social,meta,paid_social,campaign_20,103,3,10.0,USD
SP001040,2021-09-15,20,Social,meta,paid_social,campaign_20,118,4,10.0,USD
SP001041,2021-09-16,20,Social,meta,paid_social,campaign_20,121,4,10.0,USD
SP001042,2021-09-17,20,Social,meta,paid_social,campaign_20,49,2,10.0,USD
SP001043,2021-09-18,20,Social,meta,paid_social,campaign_20,100,3,10.0,USD
SP001044,2021-09-19,20,Social,meta,paid_social,campaign_20,126,5,10.0,USD
SP001045,2021-09-20,20,Social,meta,paid_social,campaign_20,61,2,10.0,USD
SP001046,2021-09-21,20,Social,meta,paid_social,campaign_20,149,4,10.0,USD
SP001047,2021-09-22,20,Social,meta,paid_social,campaign_20,147,5,10.0,USD
SP001048,2021-09-23,20,Social,meta,paid_social,campaign_20,119,4,10.0,USD
SP001049,2023-02-21,21,Email,email,email,campaign_21,100,5,10.0,USD
SP001050,2023-02-22,21,Email,email,email,campaign_21,94,4,10.0,USD
SP001051,2023-02-23,21,Email,email,email,campaign_21,38,2,10.0,USD
SP001052,2023-02-24,21,Email,email,email,campaign_21,121,6,10.0,USD
SP001053,2023-02-25,21,Email,email,email,campaign_21,88,4,10.0,USD
SP001054,2023-02-26,21,Email,email,email,campaign_21,74,3,10.0,USD
SP001055,2023-02-27,21,Email,email,email,campaign_21,107,4,10.0,USD
SP001056,2023-02-28,21,Email,email,email,campaign_21,86,4,10.0,USD
SP001057,2023-03-01,21,Email,email,email,campaign_21,90,4,10.0,USD
SP001058,2023-03-02,21,Email,email,email,campaign_21,84,4,10.0,USD
SP001059,2023-03-03,21,Email,email,email,campaign_21,41,2,10.0,USD
SP001060,2023-03-04,21,Email,email,email,campaign_21,35,2,10.0,USD
SP001061,2023-03-05,21,Email,email,email,campaign_21,116,5,10.0,USD
SP001062,2023-03-06,21,Email,email,email,campaign_21,247,9,10.0,USD
SP001063,2023-03-07,21,Email,email,email,campaign_21,102,4,10.0,USD
SP001064,2023-03-08,21,Email,email,email,campaign_21,50,2,10.0,USD
SP001065,2023-03-09,21,Email,email,email,campaign_21,48,2,10.0,USD
SP001066,2023-03-10,21,Email,email,email,campaign_21,20,1,10.0,USD
SP001067,2023-03-11,21,Email,email,email,campaign_21,44,2,10.0,USD
SP001068,2023-03-12,21,Email,email,email,campaign_21,93,4,10.0,USD
SP001069,2023-03-13,21,Email,email,email,campaign_21,63,3,10.0,USD
SP001070,2023-03-14,21,Email,email,email,campaign_21,89,4,10.0,USD
SP001071,2023-03-15,21,Email,email,email,campaign_21,22,1,10.0,USD
SP001072,2023-03-16,21,Email,email,email,campaign_21,137,6,10.0,USD
SP001073,2023-03-17,21,Email,email,email,campaign_21,122,5,10.0,USD
SP001074,2023-03-18,21,Email,email,email,campaign_21,45,2,10.0,USD
SP001075,2023-03-19,21,Email,email,email,campaign_21,90,4,10.0,USD
SP001076,2023-03-20,21,Email,email,email,campaign_21,61,3,10.0,USD
SP001077,2023-03-21,21,Email,email,email,campaign_21,156,7,10.0,USD
SP001078,2023-03-22,21,Email,email,email,campaign_21,96,4,10.0,USD
SP001079,2023-03-23,21,Email,email,email,campaign_21,96,4,10.0,USD
SP001080,2023-03-24,21,Email,email,email,campaign_21,55,3,10.0,USD
SP001081,2023-03-25,21,Email,email,email,campaign_21,142,5,10.0,USD
SP001082,2023-03-26,21,Email,email,email,campaign_21,40,2,10.0,USD
SP001083,2023-03-27,21,Email,email,email,campaign_21,65,3,10.0,USD
SP001084,2022-07-02,22,Affiliate,affiliate_network,affiliate,campaign_22,136,4,10.0,USD
SP001085,2022-07-03,22,Affiliate,affiliate_network,affiliate,campaign_22,262,8,12.72,USD
SP001086,2022-07-04,22,Affiliate,affiliate_network,affiliate,campaign_22,34,1,10.0,USD
SP001087,2022-07-05,22,Affiliate,affiliate_network,affiliate,campaign_22,184,5,10.0,USD
SP001088,2022-07-06,22,Affiliate,affiliate_network,affiliate,campaign_22,92,3,10.0,USD
SP001089,2022-07-07,22,Affiliate,affiliate_network,affiliate,campaign_22,99,3,10.0,USD
SP001090,2022-07-08,22,Affiliate,affiliate_network,affiliate,campaign_22,228,6,10.0,USD
SP001091,2022-07-09,22,Affiliate,affiliate_network,affiliate,campaign_22,94,3,10.0,USD
SP001092,2022-07-10,22,Affiliate,affiliate_network,affiliate,campaign_22,215,5,10.0,USD
SP001093,2022-07-11,22,Affiliate,affiliate_network,affiliate,campaign_22,152,5,10.0,USD
SP001094,2022-07-12,22,Affiliate,affiliate_network,affiliate,campaign_22,135,4,10.0,USD
SP001095,2022-07-13,22,Affiliate,affiliate_network,affiliate,campaign_22,218,5,10.0,USD
SP001096,2022-07-14,22,Affiliate,affiliate_network,affiliate,campaign_22,33,1,10.0,USD
SP001097,2022-07-15,22,Affiliate,affiliate_network,affiliate,campaign_22,148,4,10.0,USD
SP001098,2022-07-16,22,Affiliate,affiliate_network,affiliate,campaign_22,189,5,10.0,USD
SP001099,2022-07-17,22,Affiliate,affiliate_network,affiliate,campaign_22,68,2,10.0,USD
SP001100,2022-07-18,22,Affiliate,affiliate_network,affiliate,campaign_22,70,2,10.0,USD
SP001101,2022-07-19,22,Affiliate,affiliate_network,affiliate,campaign_22,97,3,10.0,USD
SP001102,2022-07-20,22,Affiliate,affiliate_network,affiliate,campaign_22,341,8,11.42,USD
SP001103,2022-07-21,22,Affiliate,affiliate_network,affiliate,campaign_22,67,2,10.0,USD
SP001104,2022-07-22,22,Affiliate,affiliate_network,affiliate,campaign_22,137,4,10.0,USD
SP001105,2022-07-23,22,Affiliate,affiliate_network,affiliate,campaign_22,66,2,10.0,USD
SP001106,2022-07-24,22,Affiliate,affiliate_network,affiliate,campaign_22,300,8,10.41,USD
SP001107,2022-07-25,22,Affiliate,affiliate_network,affiliate,campaign_22,89,3,10.0,USD
SP001108,2022-07-26,22,Affiliate,affiliate_network,affiliate,campaign_22,34,1,10.0,USD
SP001109,2022-07-27,22,Affiliate,affiliate_network,affiliate,campaign_22,217,6,10.0,USD
SP001110,2022-07-28,22,Affiliate,affiliate_network,affiliate,campaign_22,361,8,12.82,USD
SP001111,2022-07-29,22,Affiliate,affiliate_network,affiliate,campaign_22,149,4,10.0,USD
SP001112,2022-07-30,22,Affiliate,affiliate_network,affiliate,campaign_22,99,3,10.0,USD
SP001113,2022-07-31,22,Affiliate,affiliate_network,affiliate,campaign_22,62,2,10.0,USD
SP001114,2022-08-01,22,Affiliate,affiliate_network,affiliate,campaign_22,107,3,10.0,USD
SP001115,2022-08-02,22,Affiliate,affiliate_network,affiliate,campaign_22,92,3,10.0,USD
SP001116,2022-08-03,22,Affiliate,affiliate_network,affiliate,campaign_22,118,3,10.0,USD
SP001117,2022-08-04,22,Affiliate,affiliate_network,affiliate,campaign_22,103,3,10.0,USD
SP001118,2022-08-05,22,Affiliate,affiliate_network,affiliate,campaign_22,205,6,10.0,USD
SP001119,2022-08-06,22,Affiliate,affiliate_network,affiliate,campaign_22,134,4,10.0,USD
SP001120,2022-08-07,22,Affiliate,affiliate_network,affiliate,campaign_22,35,1,10.0,USD
SP001121,2022-08-08,22,Affiliate,affiliate_network,affiliate,campaign_22,103,3,10.0,USD
SP001122,2022-08-09,22,Affiliate,affiliate_network,affiliate,campaign_22,158,4,10.0,USD
SP001123,2022-08-10,22,Affiliate,affiliate_network,affiliate,campaign_22,94,3,10.0,USD
SP001124,2022-08-11,22,Affiliate,affiliate_network,affiliate,campaign_22,65,2,10.0,USD
SP001125,2022-08-12,22,Affiliate,affiliate_network,affiliate,campaign_22,173,5,10.0,USD
SP001126,2022-08-13,22,Affiliate,affiliate_network,affiliate,campaign_22,130,4,10.0,USD
SP001127,2022-08-14,22,Affiliate,affiliate_network,affiliate,campaign_22,63,2,10.0,USD
SP001128,2022-08-15,22,Affiliate,affiliate_network,affiliate,campaign_22,235,7,11.46,USD
SP001129,2022-08-16,22,Affiliate,affiliate_network,affiliate,campaign_22,29,1,10.0,USD
SP001130,2022-08-17,22,Affiliate,affiliate_network,affiliate,campaign_22,267,8,12.71,USD
SP001131,2022-08-18,22,Affiliate,affiliate_network,affiliate,campaign_22,156,4,10.0,USD
SP001132,2022-08-19,22,Affiliate,affiliate_network,affiliate,campaign_22,243,7,10.52,USD
SP001133,2022-08-20,22,Affiliate,affiliate_network,affiliate,campaign_22,97,3,10.0,USD
SP001134,2022-08-21,22,Affiliate,affiliate_network,affiliate,campaign_22,94,3,10.0,USD
SP001135,2022-08-22,22,Affiliate,affiliate_network,affiliate,campaign_22,175,5,10.0,USD
SP001136,2022-08-23,22,Affiliate,affiliate_network,affiliate,campaign_22,118,3,10.0,USD
SP001137,2022-08-24,22,Affiliate,affiliate_network,affiliate,campaign_22,255,7,10.0,USD
SP001138,2022-08-25,22,Affiliate,affiliate_network,affiliate,campaign_22,330,8,11.65,USD
SP001139,2022-08-26,22,Affiliate,affiliate_network,affiliate,campaign_22,132,4,10.0,USD
SP001140,2022-08-27,22,Affiliate,affiliate_network,affiliate,campaign_22,260,7,10.21,USD
SP001141,2022-08-28,22,Affiliate,affiliate_network,affiliate,campaign_22,115,3,10.0,USD
SP001142,2022-08-29,22,Affiliate,affiliate_network,affiliate,campaign_22,33,1,10.0,USD
SP001143,2022-08-30,22,Affiliate,affiliate_network,affiliate,campaign_22,92,3,10.0,USD
SP001144,2022-08-31,22,Affiliate,affiliate_network,affiliate,campaign_22,230,6,10.0,USD
SP001145,2022-09-01,22,Affiliate,affiliate_network,affiliate,campaign_22,35,1,10.0,USD
SP001146,2022-09-02,22,Affiliate,affiliate_network,affiliate,campaign_22,109,3,10.0,USD
SP001147,2022-09-03,22,Affiliate,affiliate_network,affiliate,campaign_22,156,5,10.0,USD
SP001148,2022-09-04,22,Affiliate,affiliate_network,affiliate,campaign_22,72,2,10.0,USD
SP001149,2022-09-05,22,Affiliate,affiliate_network,affiliate,campaign_22,158,4,10.0,USD
SP001150,2022-09-06,22,Affiliate,affiliate_network,affiliate,campaign_22,107,3,10.0,USD
SP001151,2022-09-07,22,Affiliate,affiliate_network,affiliate,campaign_22,64,2,10.0,USD
SP001152,2022-09-08,22,Affiliate,affiliate_network,affiliate,campaign_22,182,5,10.0,USD
SP001153,2022-09-09,22,Affiliate,affiliate_network,affiliate,campaign_22,114,3,10.0,USD
SP001154,2022-09-10,22,Affiliate,affiliate_network,affiliate,campaign_22,36,1,10.0,USD
SP001155,2022-09-11,22,Affiliate,affiliate_network,affiliate,campaign_22,118,3,10.0,USD
SP001156,2022-09-12,22,Affiliate,affiliate_network,affiliate,campaign_22,73,2,10.0,USD
SP001157,2022-09-13,22,Affiliate,affiliate_network,affiliate,campaign_22,188,5,10.0,USD
SP001158,2022-09-14,22,Affiliate,affiliate_network,affiliate,campaign_22,202,7,10.0,USD
SP001159,2022-09-15,22,Affiliate,affiliate_network,affiliate,campaign_22,132,3,10.0,USD
SP001160,2022-09-16,22,Affiliate,affiliate_network,affiliate,campaign_22,234,6,10.0,USD
SP001161,2022-09-17,22,Affiliate,affiliate_network,affiliate,campaign_22,190,5,10.0,USD
SP001162,2022-09-18,22,Affiliate,affiliate_network,affiliate,campaign_22,39,1,10.0,USD
SP001163,2022-10-25,23,Paid Search,google,cpc,campaign_23,35,2,10.0,USD
SP001164,2022-10-26,23,Paid Search,google,cpc,campaign_23,137,7,13.94,USD
SP001165,2022-10-27,23,Paid Search,google,cpc,campaign_23,148,7,17.08,USD
SP001166,2022-10-28,23,Paid Search,google,cpc,campaign_23,72,4,10.0,USD
SP001167,2022-10-29,23,Paid Search,google,cpc,campaign_23,93,5,10.0,USD
SP001168,2022-10-30,23,Paid Search,google,cpc,campaign_23,39,2,10.0,USD
SP001169,2022-10-31,23,Paid Search,google,cpc,campaign_23,16,1,10.0,USD
SP001170,2022-11-01,23,Paid Search,google,cpc,campaign_23,87,5,10.01,USD
SP001171,2022-11-02,23,Paid Search,google,cpc,campaign_23,88,5,11.92,USD
SP001172,2022-11-03,23,Paid Search,google,cpc,campaign_23,52,3,10.0,USD
SP001173,2022-11-04,23,Paid Search,google,cpc,campaign_23,52,3,10.0,USD
SP001174,2022-11-05,23,Paid Search,google,cpc,campaign_23,56,3,10.0,USD
SP001175,2022-11-06,23,Paid Search,google,cpc,campaign_23,59,3,10.0,USD
SP001176,2022-11-07,23,Paid Search,google,cpc,campaign_23,108,6,13.39,USD
SP001177,2022-11-08,23,Paid Search,google,cpc,campaign_23,112,6,12.2,USD
SP001178,2022-11-09,23,Paid Search,google,cpc,campaign_23,67,3,10.0,USD
SP001179,2022-11-10,23,Paid Search,google,cpc,campaign_23,20,1,10.0,USD
SP001180,2022-11-11,23,Paid Search,google,cpc,campaign_23,19,1,10.0,USD
SP001181,2022-11-12,23,Paid Search,google,cpc,campaign_23,50,3,10.0,USD
SP001182,2022-11-13,23,Paid Search,google,cpc,campaign_23,72,4,10.0,USD
SP001183,2022-11-14,23,Paid Search,google,cpc,campaign_23,166,9,22.63,USD
SP001184,2022-11-15,23,Paid Search,google,cpc,campaign_23,34,2,10.0,USD
SP001185,2022-11-16,23,Paid Search,google,cpc,campaign_23,62,3,10.0,USD
SP001186,2022-11-17,23,Paid Search,google,cpc,campaign_23,18,1,10.0,USD
SP001187,2022-11-18,23,Paid Search,google,cpc,campaign_23,36,2,10.0,USD
SP001188,2022-11-19,23,Paid Search,google,cpc,campaign_23,61,3,10.0,USD
SP001189,2022-11-20,23,Paid Search,google,cpc,campaign_23,64,4,10.0,USD
SP001190,2022-11-21,23,Paid Search,google,cpc,campaign_23,18,1,10.0,USD
SP001191,2022-11-22,23,Paid Search,google,cpc,campaign_23,57,3,10.0,USD
SP001192,2022-11-23,23,Paid Search,google,cpc,campaign_23,222,13,25.43,USD
SP001193,2022-11-24,23,Paid Search,google,cpc,campaign_23,66,3,10.0,USD
SP001194,2022-11-25,23,Paid Search,google,cpc,campaign_23,16,1,10.0,USD
SP001195,2022-11-26,23,Paid Search,google,cpc,campaign_23,76,4,10.0,USD
SP001196,2022-11-27,23,Paid Search,google,cpc,campaign_23,108,6,13.82,USD
SP001197,2022-11-28,23,Paid Search,google,cpc,campaign_23,41,2,10.0,USD
SP001198,2022-11-29,23,Paid Search,google,cpc,campaign_23,141,8,18.9,USD
SP001199,2022-11-30,23,Paid Search,google,cpc,campaign_23,152,9,22.23,USD
SP001200,2022-12-01,23,Paid Search,google,cpc,campaign_23,17,1,10.0,USD
SP001201,2022-12-02,23,Paid Search,google,cpc,campaign_23,37,2,10.0,USD
SP001202,2022-12-03,23,Paid Search,google,cpc,campaign_23,86,6,11.42,USD
SP001203,2022-12-04,23,Paid Search,google,cpc,campaign_23,57,3,10.0,USD
SP001204,2022-12-05,23,Paid Search,google,cpc,campaign_23,40,2,10.0,USD
SP001205,2022-12-06,23,Paid Search,google,cpc,campaign_23,136,7,16.08,USD
SP001206,2022-12-07,23,Paid Search,google,cpc,campaign_23,66,4,10.0,USD
SP001207,2022-12-08,23,Paid Search,google,cpc,campaign_23,36,2,10.0,USD
SP001208,2022-12-09,23,Paid Search,google,cpc,campaign_23,91,5,10.92,USD
SP001209,2022-12-10,23,Paid Search,google,cpc,campaign_23,76,4,10.0,USD
SP001210,2022-12-11,23,Paid Search,google,cpc,campaign_23,37,2,10.0,USD
SP001211,2022-12-12,23,Paid Search,google,cpc,campaign_23,77,4,10.0,USD
SP001212,2022-12-13,23,Paid Search,google,cpc,campaign_23,68,4,10.0,USD
SP001213,2022-12-14,23,Paid Search,google,cpc,campaign_23,75,4,10.0,USD
SP001214,2022-12-15,23,Paid Search,google,cpc,campaign_23,58,3,10.0,USD
SP001215,2022-12-16,23,Paid Search,google,cpc,campaign_23,33,2,10.0,USD
SP001216,2022-12-17,23,Paid Search,google,cpc,campaign_23,60,3,10.0,USD
SP001217,2022-12-18,23,Paid Search,google,cpc,campaign_23,54,3,10.0,USD
SP001218,2022-12-19,23,Paid Search,google,cpc,campaign_23,247,11,20.73,USD
SP001219,2022-12-20,23,Paid Search,google,cpc,campaign_23,126,6,12.16,USD
SP001220,2022-12-21,23,Paid Search,google,cpc,campaign_23,38,2,10.0,USD
SP001221,2022-12-22,23,Paid Search,google,cpc,campaign_23,19,1,10.0,USD
SP001222,2022-12-23,23,Paid Search,google,cpc,campaign_23,115,6,11.63,USD
SP001223,2022-12-24,23,Paid Search,google,cpc,campaign_23,51,3,10.0,USD
SP001224,2022-12-25,23,Paid Search,google,cpc,campaign_23,84,5,10.16,USD
