customer_id,traffic_source,campaign_id,attributed_revenue,attribution_model
10839,Referrals,49,0.0,First Touch
10842,Referrals,35,2083.65,First Touch
10844,Referrals,49,0.0,First Touch
10845,Email,26,4561.34,First Touch
10847,Referrals,20,4901.75,First Touch
10848,Referrals,10,0.0,First Touch
10849,Paid Search,13,2620.12,First Touch
10851,Paid Search,22,2036.57,First Touch
10852,Display,6,0.0,First Touch
10854,Email,19,0.0,First Touch
10855,Email,22,0.0,First Touch
10862,Paid Search,47,0.0,First Touch
10864,Referrals,23,0.0,First Touch
10865,Email,38,4740.7,First Touch
10867,Direct,26,0.0,First Touch
10872,Affiliate,16,0.0,First Touch
10873,Paid Social,27,0.0,First Touch
10876,Direct,37,2474.35,First Touch
10877,Referrals,42,0.0,First Touch
10878,Display,17,6448.43,First Touch
10884,Display,45,3336.38,First Touch
10890,Referrals,36,423.11,First Touch
10892,Paid Search,6,10757.52,First Touch
10895,Referrals,14,0.0,First Touch
10898,Affiliate,10,1609.76,First Touch
10902,Referrals,1,0.0,First Touch
10904,Referrals,44,993.12,First Touch
10905,Email,29,0.0,First Touch
10908,Paid Search,50,0.0,First Touch
10909,Display,4,2905.66,First Touch
10912,Direct,35,10608.67,First Touch
10916,Direct,15,2487.92,First Touch
10918,Display,14,0.0,First Touch
10919,Referrals,44,694.93,First Touch
10923,Affiliate,37,2686.22,First Touch
10929,Email,26,3996.83,First Touch
10932,Referrals,43,4346.91,First Touch
10933,Email,36,4730.01,First Touch
10934,Paid Social,38,2475.58,First Touch
10935,Paid Search,36,6548.74,First Touch
10944,Display,39,0.0,First Touch
10946,Email,17,0.0,First Touch
10952,Affiliate,12,3975.91,First Touch
10955,Direct,38,0.0,First Touch
10957,Display,48,0.0,First Touch
10961,Display,27,5577.93,First Touch
10962,Paid Search,24,0.0,First Touch
10964,Paid Search,20,3921.76,First Touch
10967,Paid Social,7,485.61,First Touch
10969,Paid Social,23,0.0,First Touch
10982,Affiliate,27,1964.66,First Touch
10983,Paid Search,32,2593.92,First Touch
10985,Referrals,28,0.0,First Touch
10986,Display,16,2124.15,First Touch
10988,Email,4,7978.34,First Touch
10998,Display,17,2271.64,First Touch
11010,Display,10,345.58,First Touch
11011,Paid Search,31,3559.1,First Touch
11013,Affiliate,47,2018.65,First Touch
11014,Email,41,68.21,First Touch
11021,Paid Search,17,1840.14,First Touch
11023,Paid Search,14,0.0,First Touch
11025,Email,29,0.0,First Touch
11031,Direct,45,0.0,First Touch
11032,Direct,48,991.69,First Touch
11035,Referrals,20,0.0,First Touch
11037,Referrals,37,0.0,First Touch
11039,Display,21,0.0,First Touch
11040,Direct,26,2732.32,First Touch
11044,Direct,50,0.0,First Touch
11056,Display,9,7507.26,First Touch
11058,Affiliate,49,1644.72,First Touch
11059,Referrals,27,4686.25,First Touch
11060,Direct,26,0.0,First Touch
11061,Paid Social,26,0.0,First Touch
11063,Paid Social,9,892.52,First Touch
11066,Direct,10,0.0,First Touch
11067,Paid Search,25,0.0,First Touch
11070,Affiliate,33,6108.38,First Touch
11071,Direct,40,0.0,First Touch
11075,Paid Social,17,2445.77,First Touch
11078,Display,30,4959.51,First Touch
11079,Display,47,5600.97,First Touch
11087,Paid Social,33,1328.68,First Touch
11089,Direct,43,1333.88,First Touch
11090,Display,16,641.34,First Touch
11091,Affiliate,27,2420.54,First Touch
11092,Email,48,1287.14,First Touch
11093,Paid Search,41,894.16,First Touch
11094,Paid Social,41,0.0,First Touch
11096,Paid Search,6,0.0,First Touch
11111,Direct,18,293.15,First Touch
11114,Paid Search,20,561.52,First Touch
11116,Paid Search,37,0.0,First Touch
11119,Referrals,20,2915.45,First Touch
11120,Direct,34,0.0,First Touch
11121,Referrals,24,0.0,First Touch
11123,Display,42,1345.11,First Touch
11130,Affiliate,49,5990.83,First Touch
11133,Email,42,3650.94,First Touch
11135,Referrals,11,0.0,First Touch
11138,Affiliate,4,1002.6,First Touch
11143,Paid Social,35,7349.26,First Touch
11145,Display,45,0.0,First Touch
11147,Affiliate,49,0.0,First Touch
11150,Paid Search,46,2034.72,First Touch
11155,Email,44,48.35,First Touch
11156,Paid Social,48,2076.26,First Touch
11159,Display,13,1806.94,First Touch
11162,Email,26,1343.43,First Touch
11163,Paid Social,29,2558.27,First Touch
11175,Referrals,33,0.0,First Touch
11176,Referrals,8,170.53,First Touch
11179,Display,13,3669.28,First Touch
11180,Display,22,0.0,First Touch
11186,Affiliate,35,0.0,First Touch
11189,Paid Social,43,1806.94,First Touch
11190,Affiliate,14,597.19,First Touch
11196,Email,30,3545.99,First Touch
11200,Referrals,9,3424.26,First Touch
11203,Email,38,2001.5,First Touch
11205,Display,4,0.0,First Touch
11208,Paid Search,10,763.88,First Touch
11211,Paid Search,13,2835.99,First Touch
11213,Affiliate,3,5007.5,First Touch
11216,Paid Search,10,0.0,First Touch
11219,Paid Search,25,2099.5,First Touch
11220,Paid Social,33,2806.25,First Touch
11221,Display,8,11730.16,First Touch
11225,Paid Search,4,127.35,First Touch
11226,Paid Social,8,920.09,First Touch
11229,Direct,3,0.0,First Touch
11233,Direct,1,0.0,First Touch
11234,Referrals,31,8855.380000000001,First Touch
11235,Paid Search,2,87.03,First Touch
11236,Paid Social,47,3237.53,First Touch
11239,Display,27,1106.73,First Touch
11240,Paid Social,11,0.0,First Touch
11244,Display,37,1620.94,First Touch
11251,Email,3,2879.82,First Touch
11256,Referrals,41,2266.62,First Touch
11259,Direct,19,7863.88,First Touch
11263,Paid Search,18,4078.12,First Touch
11268,Affiliate,45,1388.62,First Touch
11270,Paid Search,44,0.0,First Touch
11272,Display,41,4413.75,First Touch
11274,Display,37,0.0,First Touch
11275,Email,25,0.0,First Touch
11276,Email,37,0.0,First Touch
11283,Paid Search,24,0.0,First Touch
11285,Affiliate,17,447.85,First Touch
11289,Direct,18,0.0,First Touch
11290,Display,30,0.0,First Touch
11293,Paid Search,7,431.14,First Touch
11295,Email,10,0.0,First Touch
11297,Direct,13,0.0,First Touch
11301,Email,50,4243.219999999999,First Touch
11302,Display,6,7553.38,First Touch
11305,Affiliate,16,0.0,First Touch
11313,Paid Social,46,4070.93,First Touch
11314,Display,49,4484.1900000000005,First Touch
11315,Display,37,1107.04,First Touch
11322,Referrals,32,0.0,First Touch
11336,Paid Search,35,0.0,First Touch
11338,Referrals,15,1016.41,First Touch
11339,Paid Social,8,1569.35,First Touch
11340,Affiliate,1,61.37,First Touch
11341,Referrals,40,0.0,First Touch
11349,Paid Social,47,2562.16,First Touch
11350,Paid Social,7,2452.56,First Touch
11354,Affiliate,3,4678.299999999999,First Touch
11355,Affiliate,21,7127.75,First Touch
11357,Affiliate,12,0.0,First Touch
11358,Affiliate,31,0.0,First Touch
11361,Direct,27,3462.6800000000003,First Touch
11365,Paid Social,4,0.0,First Touch
11376,Affiliate,48,0.0,First Touch
11379,Paid Social,26,811.67,First Touch
11380,Referrals,11,0.0,First Touch
11381,Affiliate,32,2150.85,First Touch
11385,Paid Social,27,1984.44,First Touch
11391,Display,10,0.0,First Touch
11392,Display,29,0.0,First Touch
11399,Paid Search,23,790.3299999999999,First Touch
11402,Email,41,1723.34,First Touch
11407,Referrals,45,3862.93,First Touch
11411,Paid Social,1,1441.63,First Touch
11412,Direct,41,0.0,First Touch
11413,Referrals,7,4318.11,First Touch
11414,Referrals,23,2017.29,First Touch
11416,Paid Search,2,176.28,First Touch
11418,Direct,7,5864.63,First Touch
11419,Paid Search,8,0.0,First Touch
11421,Display,27,0.0,First Touch
11423,Referrals,34,1553.9,First Touch
11426,Paid Social,37,9232.38,First Touch
11431,Direct,48,458.84,First Touch
11432,Direct,43,0.0,First Touch
11434,Affiliate,40,0.0,First Touch
11435,Paid Social,4,2035.68,First Touch
11438,Paid Social,5,0.0,First Touch
11443,Referrals,19,0.0,First Touch
11446,Referrals,35,2857.97,First Touch
11449,Paid Social,9,5009.48,First Touch
11452,Email,15,0.0,First Touch
11453,Paid Social,46,3924.79,First Touch
11456,Referrals,36,0.0,First Touch
11460,Affiliate,4,2031.4,First Touch
11464,Display,27,0.0,First Touch
11465,Referrals,26,2286.76,First Touch
11471,Referrals,3,0.0,First Touch
11473,Referrals,31,9105.94,First Touch
11474,Paid Social,21,1383.16,First Touch
11476,Display,5,311.21,First Touch
11482,Display,25,3680.99,First Touch
11485,Email,5,3410.92,First Touch
11487,Referrals,33,2603.77,First Touch
11489,Display,7,1055.85,First Touch
11499,Display,23,0.0,First Touch
11500,Direct,42,724.91,First Touch
11503,Display,3,0.0,First Touch
11504,Display,44,691.15,First Touch
11505,Referrals,32,2873.56,First Touch
11508,Paid Social,10,415.1,First Touch
11510,Paid Search,12,0.0,First Touch
11516,Paid Search,24,241.11,First Touch
11517,Affiliate,20,4268.24,First Touch
11520,Display,47,7348.79,First Touch
11526,Direct,42,3450.64,First Touch
11527,Paid Social,2,376.88,First Touch
11534,Paid Social,15,4330.5,First Touch
11540,Affiliate,31,12635.5,First Touch
11541,Direct,14,1283.95,First Touch
11546,Paid Search,37,1647.14,First Touch
11547,Email,22,0.0,First Touch
11550,Display,20,11220.75,First Touch
11552,Referrals,44,3200.72,First Touch
11555,Direct,22,1295.76,First Touch
11558,Display,46,0.0,First Touch
11562,Display,31,0.0,First Touch
11574,Direct,42,0.0,First Touch
11581,Direct,28,0.0,First Touch
11582,Direct,9,4824.29,First Touch
11583,Referrals,44,1562.81,First Touch
11584,Direct,31,12216.25,First Touch
11587,Referrals,1,7476.15,First Touch
11588,Email,1,0.0,First Touch
11589,Paid Search,3,0.0,First Touch
11590,Referrals,24,935.42,First Touch
11592,Email,29,1990.56,First Touch
11595,Direct,31,0.0,First Touch
11597,Affiliate,41,1033.44,First Touch
11603,Paid Search,43,0.0,First Touch
11605,Referrals,9,962.23,First Touch
11610,Affiliate,20,3907.87,First Touch
11611,Paid Social,39,4749.15,First Touch
11621,Paid Social,44,0.0,First Touch
11623,Affiliate,9,512.43,First Touch
11628,Paid Social,5,3053.4,First Touch
11629,Paid Search,46,4930.31,First Touch
11632,Paid Social,32,823.57,First Touch
11633,Direct,5,4443.5,First Touch
11634,Referrals,47,4036.77,First Touch
11638,Direct,31,2446.93,First Touch
11640,Email,38,45.32,First Touch
11641,Display,42,0.0,First Touch
11651,Paid Social,50,0.0,First Touch
11652,Paid Search,14,807.83,First Touch
11653,Direct,9,0.0,First Touch
11656,Paid Social,28,424.77,First Touch
11659,Paid Social,49,0.0,First Touch
11660,Referrals,49,0.0,First Touch
11663,Paid Social,12,0.0,First Touch
11665,Referrals,48,1922.16,First Touch
11668,Email,34,875.63,First Touch
11671,Email,33,8057.99,First Touch
11674,Paid Search,41,8400.54,First Touch
11675,Paid Social,36,0.0,First Touch
11676,Referrals,34,0.0,First Touch
11687,Affiliate,49,0.0,First Touch
11692,Display,33,619.42,First Touch
11695,Direct,18,5578.25,First Touch
11699,Affiliate,20,0.0,First Touch
11714,Paid Search,28,99.82,First Touch
11715,Display,3,0.0,First Touch
11717,Affiliate,16,0.0,First Touch
11727,Affiliate,1,2097.28,First Touch
11733,Display,29,0.0,First Touch
11740,Affiliate,9,0.0,First Touch
11741,Direct,13,2601.26,First Touch
11744,Email,46,0.0,First Touch
11746,Direct,13,0.0,First Touch
11751,Email,30,0.0,First Touch
11753,Affiliate,33,229.47,First Touch
11755,Display,25,0.0,First Touch
11756,Referrals,14,0.0,First Touch
11761,Direct,39,0.0,First Touch
11764,Referrals,26,6406.6,First Touch
11766,Direct,5,4690.360000000001,First Touch
11768,Paid Search,3,2748.88,First Touch
11769,Referrals,17,0.0,First Touch
11774,Referrals,39,0.0,First Touch
11775,Display,3,0.0,First Touch
11776,Direct,11,1337.39,First Touch
11777,Paid Search,16,2467.37,First Touch
11782,Paid Social,14,4039.41,First Touch
11786,Email,7,3197.81,First Touch
11788,Display,18,3687.76,First Touch
11791,Direct,38,602.77,First Touch
11793,Paid Search,34,4116.31,First Touch
11803,Email,3,2085.52,First Touch
11804,Direct,30,2854.03,First Touch
11809,Paid Search,41,870.33,First Touch
11811,Display,48,6151.16,First Touch
11812,Display,8,2028.94,First Touch
11818,Paid Social,20,1615.12,First Touch
11822,Referrals,34,5885.14,First Touch
11827,Paid Social,16,5250.049999999999,First Touch
11830,Referrals,50,0.0,First Touch
11834,Direct,39,0.0,First Touch
11836,Direct,14,0.0,First Touch
11838,Paid Search,46,0.0,First Touch
11841,Direct,45,0.0,First Touch
11845,Direct,27,0.0,First Touch
11854,Email,34,0.0,First Touch
11862,Referrals,14,0.0,First Touch
11863,Paid Search,46,0.0,First Touch
11865,Paid Search,14,0.0,First Touch
11867,Paid Social,17,0.0,First Touch
11871,Affiliate,10,0.0,First Touch
11876,Display,2,0.0,First Touch
11884,Referrals,47,0.0,First Touch
11887,Paid Search,9,0.0,First Touch
11888,Referrals,47,1779.98,First Touch
11892,Display,34,7952.08,First Touch
11894,Paid Social,36,0.0,First Touch
11895,Referrals,44,451.17,First Touch
11900,Display,30,0.0,First Touch
11906,Paid Social,21,2775.51,First Touch
11909,Affiliate,3,9852.62,First Touch
11911,Email,2,4499.66,First Touch
11912,Paid Search,47,1976.57,First Touch
11919,Direct,14,0.0,First Touch
11921,Referrals,22,5451.65,First Touch
11922,Display,12,2545.0,First Touch
11924,Display,32,2992.56,First Touch
11926,Paid Search,6,955.33,First Touch
11928,Direct,37,1264.9,First Touch
11932,Direct,26,2692.8,First Touch
11935,Affiliate,7,0.0,First Touch
11942,Paid Social,30,0.0,First Touch
11951,Paid Social,38,0.0,First Touch
11958,Display,46,3308.28,First Touch
11961,Affiliate,21,2302.99,First Touch
11966,Display,44,643.43,First Touch
11967,Email,21,0.0,First Touch
11968,Paid Social,16,0.0,First Touch
11971,Paid Search,49,0.0,First Touch
11974,Email,20,9239.08,First Touch
11978,Referrals,40,7818.96,First Touch
11981,Paid Social,31,5175.4,First Touch
11982,Email,49,5803.23,First Touch
11983,Email,43,1383.72,First Touch
11988,Paid Search,1,0.0,First Touch
11991,Referrals,39,0.0,First Touch
11993,Email,30,0.0,First Touch
11995,Display,17,0.0,First Touch
11996,Direct,35,0.0,First Touch
11998,Direct,22,0.0,First Touch
12005,Direct,42,6844.26,First Touch
12017,Direct,35,14167.35,First Touch
12022,Affiliate,47,639.36,First Touch
12024,Paid Social,13,1179.63,First Touch
12029,Paid Social,27,5182.780000000001,First Touch
12038,Referrals,4,6182.13,First Touch
12040,Paid Search,15,1195.73,First Touch
12045,Display,21,0.0,First Touch
12049,Paid Search,23,0.0,First Touch
12057,Display,1,1598.96,First Touch
12061,Display,45,0.0,First Touch
12062,Paid Search,48,442.44,First Touch
12066,Referrals,18,11667.47,First Touch
12082,Referrals,14,0.0,First Touch
12084,Paid Social,9,310.5,First Touch
12092,Affiliate,28,1276.13,First Touch
12093,Direct,15,2855.93,First Touch
12095,Paid Search,47,4057.48,First Touch
12097,Paid Search,36,5515.08,First Touch
12098,Display,26,5872.34,First Touch
12101,Referrals,15,3034.78,First Touch
12102,Affiliate,48,525.62,First Touch
12108,Affiliate,38,0.0,First Touch
12110,Referrals,37,4033.65,First Touch
12116,Direct,49,914.76,First Touch
12122,Affiliate,26,0.0,First Touch
12123,Email,31,1219.54,First Touch
12125,Direct,14,1846.85,First Touch
12126,Display,45,0.0,First Touch
12128,Display,28,2139.92,First Touch
12130,Paid Social,4,0.0,First Touch
12132,Direct,49,0.0,First Touch
12134,Email,7,0.0,First Touch
12137,Referrals,36,1216.38,First Touch
12138,Affiliate,50,0.0,First Touch
12139,Email,18,5077.97,First Touch
12140,Paid Social,5,0.0,First Touch
12142,Email,48,13301.37,First Touch
12143,Referrals,13,6076.15,First Touch
12144,Referrals,33,2459.01,First Touch
12145,Affiliate,3,1735.32,First Touch
12146,Direct,36,0.0,First Touch
12155,Direct,13,10534.58,First Touch
12160,Paid Social,50,2242.95,First Touch
12163,Direct,19,2058.62,First Touch
12171,Paid Social,14,2543.55,First Touch
12175,Paid Search,3,1708.75,First Touch
12176,Display,28,3741.12,First Touch
12177,Display,39,0.0,First Touch
12181,Referrals,31,0.0,First Touch
12182,Email,40,0.0,First Touch
12192,Email,8,0.0,First Touch
12197,Paid Social,29,185.74,First Touch
12198,Email,47,2233.49,First Touch
12199,Affiliate,49,2709.67,First Touch
12202,Referrals,6,6052.9,First Touch
12204,Display,49,5426.71,First Touch
12207,Affiliate,49,3295.4500000000003,First Touch
12208,Paid Search,13,4147.3,First Touch
12209,Referrals,17,377.84,First Touch
12210,Paid Search,22,0.0,First Touch
12212,Paid Social,10,388.92,First Touch
12215,Direct,16,2478.12,First Touch
12216,Display,17,4913.49,First Touch
12217,Paid Search,25,872.48,First Touch
12218,Referrals,8,707.12,First Touch
12219,Direct,16,0.0,First Touch
12222,Paid Search,42,0.0,First Touch
12227,Paid Search,41,0.0,First Touch
12230,Paid Social,12,2095.88,First Touch
12233,Direct,13,3480.33,First Touch
12237,Referrals,2,0.0,First Touch
12239,Email,35,4462.6,First Touch
12243,Paid Social,24,3421.4,First Touch
12249,Paid Social,37,5126.09,First Touch
12256,Referrals,49,0.0,First Touch
12257,Display,25,2688.72,First Touch
12258,Direct,7,0.0,First Touch
12259,Display,33,0.0,First Touch
12264,Email,7,0.0,First Touch
12267,Referrals,16,0.0,First Touch
12274,Email,40,0.0,First Touch
12281,Affiliate,28,0.0,First Touch
12282,Email,32,393.53,First Touch
12284,Display,49,1250.15,First Touch
12286,Paid Social,5,1156.54,First Touch
12288,Paid Search,45,0.0,First Touch
12300,Direct,10,4135.86,First Touch
12304,Display,13,0.0,First Touch
12309,Affiliate,42,5694.18,First Touch
12313,Direct,39,6918.0,First Touch
12314,Paid Search,44,3481.33,First Touch
12315,Referrals,3,1639.0,First Touch
12316,Email,18,0.0,First Touch
12317,Paid Social,15,408.74,First Touch
12324,Display,31,0.0,First Touch
12329,Affiliate,46,1462.5700000000002,First Touch
12330,Direct,1,0.0,First Touch
12334,Display,40,0.0,First Touch
12338,Paid Search,11,0.0,First Touch
12340,Direct,9,0.0,First Touch
12342,Direct,17,8233.73,First Touch
12343,Affiliate,27,2432.52,First Touch
12345,Paid Social,27,0.0,First Touch
12346,Paid Search,44,1131.75,First Touch
12350,Display,36,1789.9,First Touch
12354,Direct,8,2313.09,First Touch
12358,Email,43,0.0,First Touch
12359,Paid Social,24,1368.68,First Touch
12361,Affiliate,11,0.0,First Touch
12362,Paid Search,35,7870.77,First Touch
12366,Email,8,0.0,First Touch
12368,Paid Search,6,6532.620000000001,First Touch
12369,Referrals,46,1592.86,First Touch
12379,Display,48,0.0,First Touch
12380,Display,21,1878.37,First Touch
12383,Paid Social,32,5344.87,First Touch
12390,Paid Social,25,0.0,First Touch
12393,Affiliate,23,4048.85,First Touch
12395,Direct,5,0.0,First Touch
12398,Paid Search,20,2997.14,First Touch
12402,Affiliate,36,843.33,First Touch
12405,Referrals,28,0.0,First Touch
12406,Paid Search,18,1140.02,First Touch
12407,Email,23,0.0,First Touch
12408,Affiliate,8,2146.73,First Touch
12423,Paid Search,32,4715.44,First Touch
12427,Email,21,8973.89,First Touch
12429,Display,29,11532.05,First Touch
12430,Referrals,23,0.0,First Touch
12433,Email,37,8794.16,First Touch
12436,Affiliate,26,1423.82,First Touch
12439,Affiliate,6,8702.42,First Touch
12443,Direct,17,2096.96,First Touch
12448,Paid Social,46,0.0,First Touch
12450,Affiliate,47,0.0,First Touch
12451,Email,22,8619.2,First Touch
12452,Direct,32,5707.89,First Touch
12457,Direct,46,1500.3200000000002,First Touch
12458,Paid Social,41,0.0,First Touch
12462,Referrals,44,3537.91,First Touch
12463,Display,17,0.0,First Touch
12464,Email,42,4583.86,First Touch
12467,Paid Search,32,7597.65,First Touch
12474,Paid Search,24,1209.89,First Touch
12477,Direct,50,0.0,First Touch
12478,Display,38,1115.58,First Touch
12479,Email,43,0.0,First Touch
12484,Referrals,4,0.0,First Touch
