customer_id,event_id,timestamp,session_id,event_type,product_id,device_type,traffic_source,campaign_id,page_category,session_duration_sec,experiment_group,touch_order
17970,501092,2023-12-31 16:54:11,S3826297,purchase,497,Tablet,Affiliate,45,Product,3014,B,5
17971,438140,2023-11-21 22:31:01,S5398000,purchase,257,Mobile,Paid Search,42,Search,3491,B,3
17972,493439,2024-04-12 13:13:35,S1254978,purchase,479,Mobile,Affiliate,47,Home,1969,A,6
17981,26527,2023-09-25 11:46:31,S4176020,purchase,207,Mobile,Paid Search,36,Checkout,837,B,3
17983,17598,2023-02-08 18:42:15,S4368595,purchase,234,Mobile,Display,13,Search,926,A,1
17985,92288,2023-10-17 07:05:54,S7852614,purchase,361,Tablet,Paid Social,31,Cart,2788,B,4
17986,288205,2024-12-10 05:04:11,S3988083,purchase,240,Mobile,Display,45,Checkout,3256,A,6
17991,587500,2023-09-01 12:54:21,S6090842,purchase,397,Tablet,Email,41,Profile,3361,A,2
17992,104649,2023-01-06 07:30:08,S2936137,purchase,108,Tablet,Referrals,13,Home,2450,B,1
17996,84288,2024-06-06 01:07:31,S2073699,purchase,114,Desktop,Direct,31,Profile,3487,B,3
17999,402913,2024-04-03 08:18:53,S7561053,purchase,479,Tablet,Affiliate,7,Cart,2351,A,4
18000,50242,2023-10-14 21:59:06,S4298332,purchase,437,Mobile,Direct,4,Profile,586,B,3
18007,379100,2023-07-17 09:58:22,S2350286,purchase,184,Tablet,Display,22,Home,1048,B,2
18011,233163,2024-12-10 20:29:34,S7637367,purchase,451,Mobile,Direct,39,Category,138,A,11
18013,571764,2023-11-10 11:56:08,S1582170,purchase,124,Tablet,Paid Search,11,Category,1444,B,1
18014,37530,2024-09-17 15:44:00,S7629876,purchase,235,Mobile,Paid Search,22,Checkout,2399,A,7
18017,359370,2023-05-16 12:39:27,S1250791,purchase,426,Tablet,Direct,42,Category,61,A,3
18019,593638,2024-05-03 06:20:19,S8737951,purchase,408,Mobile,Email,18,Product,1326,A,10
18020,218322,2023-09-09 18:34:05,S6774570,purchase,155,Desktop,Referrals,35,Home,1293,B,4
18023,459486,2023-08-16 15:58:53,S6538948,purchase,3,Mobile,Display,35,Search,349,A,5
18028,85588,2023-02-08 08:16:10,S1585859,purchase,475,Mobile,Email,10,Home,344,A,2
18030,658790,2024-04-03 17:42:22,S1372037,purchase,252,Desktop,Referrals,43,Home,1075,A,4
18031,401169,2023-10-24 15:34:03,S1873864,purchase,123,Tablet,Display,29,Cart,2447,B,4
18033,351221,2023-09-12 18:17:08,S1549340,purchase,391,Mobile,Affiliate,27,Profile,2245,A,5
18034,414834,2024-04-14 21:33:51,S6965831,purchase,410,Tablet,Email,34,Product,1894,B,6
18036,298587,2024-08-28 15:36:56,S6481511,purchase,246,Desktop,Email,36,Category,710,A,6
18037,221963,2024-06-09 05:06:41,S5813003,purchase,86,Desktop,Affiliate,21,Product,3049,A,3
18039,47063,2023-03-23 01:36:50,S8594359,purchase,272,Mobile,Paid Search,21,Home,432,A,2
18041,606584,2024-01-29 03:33:19,S2872087,purchase,391,Desktop,Display,1,Profile,458,B,4
18042,485921,2024-10-21 09:38:16,S7664075,purchase,231,Desktop,Referrals,26,Category,3004,B,8
18044,769639,2023-02-10 21:12:03,S7718071,purchase,301,Tablet,Referrals,43,Category,2385,A,1
18045,599715,2024-11-26 12:38:44,S6460103,purchase,373,Mobile,Email,4,Search,432,B,11
18047,258532,2024-07-01 00:30:37,S5860067,purchase,359,Mobile,Direct,23,Home,2626,A,4
18048,80757,2024-03-08 09:17:01,S6335324,purchase,219,Mobile,Display,40,Category,3334,B,5
18049,508899,2025-02-25 06:22:18,S3896641,purchase,306,Mobile,Display,42,Profile,3285,A,8
18053,102678,2024-06-23 17:54:09,S1804202,purchase,205,Mobile,Paid Social,36,Product,3090,A,3
18061,713277,2023-10-22 19:19:29,S8347101,purchase,103,Desktop,Display,23,Home,693,A,2
18071,683725,2024-11-21 13:56:24,S7194936,purchase,374,Mobile,Direct,17,Home,3464,A,3
18072,785640,2024-02-14 22:06:28,S4357630,purchase,320,Mobile,Affiliate,36,Checkout,3335,A,5
18084,672361,2024-10-25 21:47:16,S2325741,purchase,112,Desktop,Paid Search,13,Home,1135,B,11
18085,229384,2023-04-10 02:52:28,S4376380,purchase,378,Desktop,Email,28,Product,2392,A,1
18086,557870,2024-04-05 16:29:36,S4220121,purchase,368,Mobile,Paid Social,40,Product,3304,B,5
18088,144997,2024-03-30 22:49:46,S3663326,purchase,396,Desktop,Affiliate,16,Home,2518,A,8
18089,73160,2023-07-24 00:34:46,S2417208,purchase,88,Mobile,Paid Social,43,Home,1729,B,3
18094,236719,2024-11-07 21:36:16,S3554983,purchase,181,Tablet,Display,47,Search,3308,B,12
18095,88241,2023-09-11 16:18:24,S6915407,purchase,41,Desktop,Direct,33,Category,2411,B,5
18102,382009,2023-07-20 15:03:59,S8866928,purchase,85,Tablet,Affiliate,50,Checkout,369,B,2
18105,629790,2023-01-15 19:25:05,S9383586,purchase,463,Mobile,Direct,19,Home,1151,B,1
18111,40529,2023-01-21 22:42:40,S2991208,purchase,278,Mobile,Display,24,Product,1062,A,4
18113,267491,2023-03-23 14:08:54,S4158156,purchase,257,Mobile,Affiliate,11,Cart,2685,B,2
18114,539557,2024-02-13 18:33:19,S3824628,purchase,67,Tablet,Display,48,Checkout,1981,A,8
18115,53073,2023-07-30 06:46:13,S6645760,purchase,464,Mobile,Paid Search,4,Home,112,A,3
18116,503005,2024-04-16 14:08:54,S6403875,purchase,61,Mobile,Display,46,Checkout,1191,B,5
18122,615539,2024-01-05 23:16:57,S6284803,purchase,441,Desktop,Affiliate,11,Search,2652,B,6
18123,658664,2024-02-27 09:29:59,S4294114,purchase,291,Mobile,Direct,38,Product,2372,B,4
18124,675977,2024-07-23 03:29:24,S4513781,purchase,279,Desktop,Affiliate,9,Product,3151,B,5
18126,656621,2023-07-16 08:00:38,S9797685,purchase,199,Desktop,Direct,7,Checkout,2413,B,3
18127,301762,2024-09-05 06:51:18,S7892803,purchase,337,Desktop,Display,18,Home,750,A,6
18128,625500,2023-02-11 20:54:06,S2446336,purchase,11,Mobile,Paid Search,26,Profile,919,A,1
18130,281059,2024-01-15 18:38:59,S3092260,purchase,77,Tablet,Affiliate,37,Search,1726,A,5
18131,411790,2024-03-04 06:38:05,S8651904,purchase,144,Mobile,Display,32,Checkout,3366,B,5
18133,27095,2024-04-24 02:28:56,S3853651,purchase,100,Mobile,Paid Search,46,Home,2285,A,3
18134,26307,2023-04-17 21:56:05,S7158546,purchase,234,Desktop,Email,46,Product,228,A,2
18136,37013,2023-06-26 20:22:07,S1826533,purchase,192,Desktop,Paid Social,7,Cart,3284,A,4
18137,290374,2024-02-13 01:21:08,S3988645,purchase,274,Tablet,Referrals,28,Profile,893,B,5
18141,63080,2024-07-20 13:23:30,S3870689,purchase,198,Desktop,Referrals,24,Profile,3540,B,12
18143,404586,2023-04-15 09:13:09,S9670919,purchase,261,Mobile,Affiliate,16,Home,2227,B,3
18146,239371,2024-05-16 08:42:14,S9516348,purchase,231,Mobile,Email,36,Category,3539,A,5
18147,714664,2025-01-14 02:56:46,S1080038,purchase,216,Tablet,Referrals,12,Cart,1552,A,15
18149,490328,2023-09-13 10:20:56,S6993021,purchase,256,Mobile,Direct,49,Cart,1850,A,4
18153,264602,2023-06-08 02:42:29,S4383823,purchase,323,Mobile,Email,38,Cart,2095,B,5
18155,339083,2024-01-26 07:14:03,S8244226,purchase,113,Mobile,Affiliate,19,Home,2761,B,7
18156,666286,2025-01-14 09:48:58,S6561282,purchase,481,Mobile,Affiliate,11,Category,2579,B,10
18162,353565,2023-08-01 18:24:45,S2359898,purchase,394,Tablet,Referrals,49,Checkout,494,A,1
18166,85978,2024-06-01 12:08:20,S6597882,purchase,377,Desktop,Referrals,28,Home,1130,B,3
18167,106919,2023-06-16 10:47:17,S1750667,purchase,255,Mobile,Paid Search,35,Home,1839,B,3
18168,277072,2024-03-15 09:02:28,S7039221,purchase,338,Mobile,Paid Social,46,Checkout,3295,B,3
18171,305035,2025-02-13 02:10:47,S6735431,purchase,427,Desktop,Referrals,6,Category,610,A,6
18175,507270,2024-01-18 17:36:52,S1579448,purchase,341,Tablet,Paid Social,23,Cart,249,B,4
18177,214471,2024-06-26 07:26:19,S3673666,purchase,147,Tablet,Display,28,Cart,836,B,1
18179,153147,2024-12-22 12:26:13,S6730919,purchase,377,Mobile,Email,48,Product,1459,B,6
18182,25216,2024-07-01 23:11:07,S5448682,purchase,402,Tablet,Referrals,40,Home,3048,B,6
18188,577367,2024-06-06 12:36:53,S4526859,purchase,369,Tablet,Paid Search,9,Home,2168,B,5
18192,634727,2024-02-18 20:51:00,S6441973,purchase,197,Desktop,Email,15,Checkout,3469,B,5
18193,395137,2024-07-01 04:19:55,S3734962,purchase,36,Mobile,Direct,50,Profile,3041,A,6
18198,408733,2024-03-21 09:25:30,S2210592,purchase,428,Tablet,Referrals,37,Category,2529,A,5
18206,777882,2023-06-10 08:04:43,S9985541,purchase,308,Desktop,Direct,22,Checkout,154,A,4
18207,312611,2023-02-05 22:21:48,S5503833,purchase,17,Desktop,Paid Search,35,Home,1848,A,1
18208,220171,2025-02-14 00:52:10,S9044429,purchase,367,Tablet,Affiliate,30,Search,1149,A,9
18211,105605,2023-04-29 00:24:08,S1243706,purchase,452,Tablet,Email,32,Category,986,A,2
18215,791272,2023-01-29 17:54:44,S3151905,purchase,254,Mobile,Paid Social,17,Search,3568,B,1
18217,700698,2023-04-26 23:12:36,S3209815,purchase,489,Mobile,Paid Social,19,Search,1997,B,2
18218,453038,2023-07-22 20:57:16,S1903327,purchase,356,Tablet,Paid Social,21,Profile,1336,A,1
18220,55348,2023-12-20 20:32:06,S6128423,purchase,273,Mobile,Direct,35,Cart,3361,A,7
18221,713346,2023-08-06 19:03:17,S7580094,purchase,306,Mobile,Direct,29,Profile,1994,A,3
18226,205255,2024-11-10 14:21:19,S8471704,purchase,204,Desktop,Display,15,Product,1944,A,3
18230,487899,2023-05-31 02:05:02,S7006517,purchase,329,Mobile,Direct,35,Category,1990,B,2
18233,229925,2024-09-27 00:34:39,S1637992,purchase,97,Tablet,Paid Social,19,Category,1779,B,7
18234,106656,2024-02-22 04:09:49,S4695417,purchase,105,Mobile,Direct,32,Checkout,3149,B,2
18236,234725,2024-03-21 22:10:05,S8904284,purchase,152,Mobile,Display,5,Home,768,A,4
18239,87756,2024-04-03 06:54:27,S3380979,purchase,319,Desktop,Direct,26,Profile,50,A,7
18240,359184,2024-07-15 08:11:01,S8322694,purchase,168,Mobile,Paid Search,7,Search,2542,B,6
18241,631619,2024-12-27 22:46:56,S1573141,purchase,371,Mobile,Referrals,38,Search,397,A,12
18243,260938,2023-04-14 18:53:07,S6825667,purchase,358,Desktop,Paid Search,30,Product,3017,A,1
18252,236972,2024-01-04 19:47:44,S1896414,purchase,286,Mobile,Affiliate,10,Profile,2827,A,4
18254,771474,2023-02-22 20:19:40,S4058063,purchase,48,Tablet,Direct,31,Cart,1255,B,1
18256,368378,2024-10-07 01:00:12,S6012846,purchase,256,Mobile,Affiliate,6,Search,2839,A,5
18263,761718,2023-09-06 14:35:32,S3294978,purchase,422,Tablet,Display,14,Cart,2480,A,4
18264,395375,2023-09-17 06:44:03,S3681313,purchase,23,Mobile,Paid Social,19,Profile,2796,B,3
18272,306829,2023-03-17 04:34:36,S2595955,purchase,296,Desktop,Paid Search,41,Category,679,B,1
18274,142629,2024-08-29 10:29:19,S9149159,purchase,13,Mobile,Email,1,Cart,1057,B,11
18276,707050,2024-09-08 02:55:06,S6951440,purchase,250,Desktop,Paid Search,21,Profile,710,A,4
18279,320327,2023-07-21 17:21:04,S4347465,purchase,439,Mobile,Display,35,Category,2002,A,2
18280,621700,2024-05-30 09:14:46,S9115575,purchase,483,Tablet,Paid Social,17,Product,3312,A,11
18284,200919,2024-02-14 06:51:04,S1720979,purchase,51,Mobile,Paid Social,8,Home,241,A,2
18285,471224,2024-09-24 10:15:44,S7447168,purchase,255,Mobile,Referrals,46,Checkout,1883,A,10
18287,538486,2024-04-04 09:05:45,S3521027,purchase,50,Tablet,Direct,21,Home,587,B,8
18294,637298,2024-05-31 07:21:30,S6495220,purchase,164,Mobile,Display,2,Profile,1815,A,2
18295,325577,2024-01-07 21:38:02,S6086560,purchase,402,Desktop,Display,45,Profile,3107,B,4
18296,539488,2023-09-20 02:18:51,S2735492,purchase,315,Tablet,Referrals,30,Search,455,A,3
18307,175420,2024-01-29 22:14:47,S4851011,purchase,432,Mobile,Display,13,Category,2286,A,6
18314,288721,2023-06-24 14:21:37,S8662524,purchase,489,Desktop,Email,10,Category,3234,A,3
18316,303247,2023-03-07 12:32:28,S2214631,purchase,471,Mobile,Referrals,42,Home,2134,A,1
18318,333013,2023-04-23 12:22:26,S8970546,purchase,249,Desktop,Display,6,Product,232,A,3
18323,32889,2024-10-15 06:55:47,S3943933,purchase,7,Mobile,Email,39,Home,3389,B,5
18324,18030,2024-03-20 20:46:55,S6604400,purchase,113,Desktop,Referrals,37,Category,1947,B,5
18326,235755,2023-03-04 12:45:15,S7216210,purchase,440,Mobile,Email,32,Category,2495,A,4
18328,641097,2023-01-06 09:22:39,S3880637,purchase,316,Desktop,Direct,34,Search,1775,B,1
18329,289382,2024-07-26 02:16:58,S9898463,purchase,122,Tablet,Email,23,Category,2987,A,7
18332,642169,2023-08-30 01:41:04,S5279440,purchase,403,Tablet,Referrals,34,Product,378,A,2
18337,578792,2025-02-26 15:11:44,S7048220,purchase,334,Tablet,Paid Search,38,Cart,123,A,13
18340,175817,2024-07-03 21:46:42,S3966112,purchase,90,Desktop,Paid Search,12,Checkout,2129,B,7
18342,133135,2024-07-29 18:24:34,S4522019,purchase,320,Mobile,Paid Search,16,Checkout,709,A,6
18345,635611,2023-03-08 00:07:54,S9229784,purchase,37,Mobile,Email,24,Profile,828,B,1
18346,65131,2025-02-16 19:29:02,S9097430,purchase,427,Tablet,Referrals,36,Category,1394,B,11
18348,168023,2024-08-25 18:21:13,S2161596,purchase,21,Mobile,Email,19,Search,772,A,7
18350,266566,2023-10-23 03:19:14,S1796423,purchase,39,Desktop,Referrals,41,Product,2971,A,4
18357,406102,2023-02-07 17:09:24,S9984456,purchase,341,Desktop,Referrals,22,Cart,1873,B,1
18359,697969,2024-12-25 04:59:07,S9748729,purchase,238,Tablet,Display,40,Category,2151,A,9
18360,225495,2024-11-18 21:15:27,S5949152,purchase,196,Tablet,Affiliate,29,Search,2707,B,7
18366,646950,2024-01-23 03:04:44,S7829371,purchase,125,Tablet,Display,3,Home,809,A,4
18368,68719,2024-10-12 09:59:01,S6892934,purchase,362,Mobile,Affiliate,11,Category,1431,A,9
18370,381174,2024-01-19 19:45:25,S4438374,purchase,128,Mobile,Direct,41,Product,2652,B,5
18372,203907,2023-10-03 08:50:19,S3314745,purchase,20,Mobile,Affiliate,3,Search,1396,B,2
18375,452080,2025-02-07 15:57:25,S1643446,purchase,472,Mobile,Paid Search,22,Product,3592,A,11
18388,222614,2025-01-01 04:47:18,S8136541,purchase,353,Mobile,Paid Search,35,Profile,2548,B,4
18389,594143,2023-11-02 19:07:14,S4685793,purchase,491,Desktop,Affiliate,26,Category,3386,A,7
18390,196708,2024-11-23 12:21:26,S8645814,purchase,115,Tablet,Affiliate,29,Search,3535,B,12
18392,795421,2023-05-24 06:03:24,S2919146,purchase,138,Mobile,Paid Social,18,Home,392,A,1
18396,244003,2024-10-18 06:00:17,S6635210,purchase,417,Desktop,Referrals,31,Product,1665,A,10
18397,265677,2023-03-13 06:43:28,S7963754,purchase,407,Desktop,Referrals,47,Category,1418,B,1
18401,180300,2023-05-10 05:35:14,S5328472,purchase,435,Mobile,Paid Social,22,Product,1080,A,3
18402,787246,2024-08-19 02:50:47,S3067247,purchase,51,Desktop,Paid Social,30,Product,624,A,7
18403,171245,2023-10-26 07:50:03,S1375043,purchase,449,Desktop,Paid Social,11,Cart,788,B,1
18410,332254,2023-03-12 01:42:36,S7987879,purchase,365,Desktop,Affiliate,20,Profile,1286,A,2
18411,449872,2023-01-27 15:10:50,S9290949,purchase,227,Desktop,Paid Social,36,Checkout,266,A,2
18415,203164,2023-06-11 09:56:59,S2312200,purchase,10,Tablet,Affiliate,48,Profile,3491,A,4
18416,173514,2023-10-16 02:37:35,S4291639,purchase,85,Tablet,Affiliate,18,Product,3598,A,4
18420,502117,2024-03-19 22:23:04,S7688418,purchase,109,Tablet,Affiliate,47,Cart,1445,A,8
18427,292256,2023-07-21 09:09:08,S4957257,purchase,162,Tablet,Affiliate,18,Search,1563,A,3
18432,411498,2023-10-01 23:20:57,S3296374,purchase,467,Tablet,Referrals,14,Home,2692,B,9
18435,617205,2023-01-05 13:33:41,S1842947,purchase,326,Mobile,Display,40,Home,3051,A,1
18437,327413,2023-04-03 23:57:31,S7181337,purchase,202,Desktop,Affiliate,45,Home,187,B,1
18438,505748,2023-04-28 02:23:08,S6114196,purchase,398,Tablet,Paid Social,7,Product,1241,B,5
18439,558352,2024-11-13 04:48:46,S3797396,purchase,135,Desktop,Paid Search,47,Profile,3218,A,10
18441,440186,2023-04-02 10:43:39,S5695778,purchase,19,Mobile,Affiliate,49,Category,789,B,4
18444,209267,2023-05-05 09:31:44,S8605007,purchase,39,Desktop,Display,13,Profile,403,B,1
18445,534950,2024-08-07 22:41:56,S1939574,purchase,41,Desktop,Referrals,6,Profile,3348,B,9
18449,516854,2023-08-27 19:20:15,S8107463,purchase,331,Desktop,Paid Social,37,Home,2761,B,3
18450,436786,2023-11-20 12:04:37,S5871117,purchase,79,Mobile,Paid Social,20,Profile,168,A,4
18451,554866,2023-06-18 17:44:52,S6677617,purchase,479,Tablet,Paid Search,3,Search,2867,A,2
18459,573967,2024-05-31 03:44:18,S6018284,purchase,19,Desktop,Display,38,Product,830,B,2
18460,242409,2024-03-11 12:52:29,S4951338,purchase,147,Desktop,Paid Social,49,Checkout,638,B,2
18462,791484,2024-09-26 11:41:13,S1824203,purchase,348,Tablet,Referrals,20,Category,1133,A,4
18472,299181,2023-08-26 21:27:11,S2155183,purchase,414,Desktop,Direct,7,Checkout,828,A,6
18473,171086,2024-12-25 19:03:53,S3934435,purchase,477,Tablet,Paid Social,17,Profile,384,B,5
18475,592216,2025-01-13 10:56:27,S7408331,purchase,427,Tablet,Referrals,45,Profile,3504,B,7
18479,365866,2024-08-25 15:34:18,S9571192,purchase,374,Tablet,Affiliate,13,Home,1588,A,6
18482,514683,2024-06-09 20:06:10,S7742922,purchase,178,Tablet,Email,21,Profile,1397,B,8
18492,782685,2024-03-03 13:51:21,S2016716,purchase,203,Mobile,Email,13,Home,3398,A,4
18493,119160,2024-08-27 12:11:18,S3498205,purchase,70,Mobile,Display,10,Cart,3067,B,7
18497,162716,2023-03-13 06:00:45,S5442306,purchase,456,Tablet,Direct,26,Checkout,1253,A,2
18501,6921,2024-12-29 19:57:56,S3819177,purchase,400,Mobile,Affiliate,37,Checkout,1806,B,6
18502,789029,2023-12-07 21:25:46,S4041141,purchase,313,Tablet,Paid Social,38,Category,2645,A,8
18503,366138,2023-07-09 02:18:36,S3289908,purchase,203,Mobile,Email,10,Profile,1455,B,3
18519,675436,2023-07-24 12:48:33,S4077398,purchase,10,Desktop,Referrals,29,Cart,1201,B,2
18521,91906,2023-12-01 21:36:59,S8667482,purchase,482,Mobile,Paid Social,11,Search,778,B,5
18522,279293,2023-11-13 18:55:04,S5421272,purchase,483,Mobile,Email,15,Home,2707,B,4
18524,41231,2023-07-04 18:59:26,S1514296,purchase,134,Mobile,Email,25,Home,103,A,3
18526,7378,2024-04-19 00:41:54,S3284853,purchase,20,Desktop,Direct,28,Cart,2557,B,4
18528,308717,2023-02-03 03:40:14,S5555358,purchase,167,Mobile,Paid Social,46,Checkout,1749,B,2
18530,533796,2023-08-04 09:17:04,S4891923,purchase,440,Desktop,Referrals,7,Home,2208,B,4
18532,201785,2024-01-09 05:18:32,S4438977,purchase,272,Desktop,Affiliate,47,Product,2092,A,3
18535,728280,2023-02-13 23:14:04,S2586718,purchase,396,Mobile,Email,6,Home,1890,B,2
18540,76674,2024-02-15 22:42:30,S3762658,purchase,209,Mobile,Email,34,Checkout,900,A,10
18543,648634,2023-12-28 17:42:27,S1900870,purchase,249,Desktop,Paid Search,46,Category,2338,A,7
18555,286254,2024-01-26 17:57:04,S9449061,purchase,16,Tablet,Paid Social,31,Product,950,B,5
18557,362978,2023-08-28 00:54:16,S5922038,purchase,165,Tablet,Paid Search,30,Home,1637,A,2
18574,422217,2024-03-21 16:20:34,S5466221,purchase,280,Desktop,Affiliate,33,Product,3094,B,6
18575,586101,2023-01-21 12:48:04,S3399678,purchase,137,Mobile,Paid Search,28,Checkout,212,B,1
18576,386059,2024-11-07 22:51:30,S5542076,purchase,389,Mobile,Direct,45,Search,1623,A,11
18577,395966,2024-10-18 14:25:34,S5783944,purchase,441,Tablet,Display,34,Search,750,B,7
18580,499470,2024-04-09 05:05:28,S2953171,purchase,388,Mobile,Affiliate,37,Cart,87,B,4
18582,3927,2024-11-01 16:33:04,S7267799,purchase,377,Tablet,Referrals,44,Category,2072,B,10
18583,530409,2025-02-25 13:07:46,S3064075,purchase,181,Tablet,Direct,32,Checkout,1518,B,11
18587,555030,2024-08-17 16:17:39,S5570239,purchase,293,Mobile,Paid Social,43,Category,2822,B,5
18588,351375,2023-04-05 01:09:06,S3702872,purchase,171,Tablet,Display,25,Product,2297,A,3
18591,316363,2024-12-23 03:59:03,S4457953,purchase,420,Desktop,Email,1,Home,2111,B,11
18592,329764,2023-01-04 07:06:19,S4197982,purchase,491,Tablet,Affiliate,30,Profile,992,A,1
18595,46296,2024-03-30 20:14:13,S7625843,purchase,214,Desktop,Display,17,Home,3168,A,3
18605,742712,2024-08-31 10:38:08,S6206053,purchase,133,Tablet,Direct,2,Profile,3112,B,5
18606,158767,2023-12-24 00:35:38,S2033972,purchase,132,Tablet,Referrals,4,Cart,2981,B,6
18611,406912,2023-10-18 19:36:42,S2716061,purchase,197,Mobile,Affiliate,8,Profile,313,B,5
18614,705979,2024-03-18 09:45:03,S3481885,purchase,44,Tablet,Paid Search,40,Profile,1980,B,7
18618,343322,2024-11-28 11:55:32,S1127866,purchase,164,Mobile,Email,16,Cart,851,A,11
18620,152350,2024-05-15 09:27:07,S6686167,purchase,13,Mobile,Email,23,Checkout,282,A,8
18621,743783,2023-05-03 14:39:02,S5090130,purchase,36,Desktop,Email,31,Checkout,2740,A,5
18623,540545,2023-03-10 01:14:47,S1398147,purchase,23,Mobile,Display,6,Search,316,A,2
18624,798983,2023-02-24 02:02:12,S7767458,purchase,47,Tablet,Direct,49,Home,3199,A,2
18630,405121,2024-08-04 05:10:48,S4620162,purchase,257,Tablet,Email,2,Cart,65,B,5
18634,420080,2023-01-26 13:08:51,S6318714,purchase,412,Tablet,Display,33,Cart,2101,B,1
18637,712944,2024-12-01 12:31:53,S8368560,purchase,239,Tablet,Display,39,Search,1121,A,12
18639,482725,2024-02-24 21:00:52,S2474576,purchase,328,Tablet,Affiliate,32,Checkout,2901,B,8
18640,359240,2024-04-19 02:07:55,S7605215,purchase,493,Tablet,Email,38,Home,2999,A,5
18643,282343,2023-11-01 16:49:20,S3115373,purchase,75,Desktop,Paid Search,41,Search,2919,A,5
18646,510034,2023-05-31 23:38:07,S5794585,purchase,70,Tablet,Paid Social,26,Search,1721,B,2
18647,47982,2024-05-25 18:02:11,S9662357,purchase,293,Tablet,Email,44,Cart,1282,B,2
18653,680945,2023-09-20 20:18:18,S1427285,purchase,275,Tablet,Referrals,12,Product,2159,A,5
18655,326149,2023-03-26 22:59:36,S9748137,purchase,308,Mobile,Direct,45,Search,3070,A,1
18657,226287,2024-01-02 23:24:45,S6674904,purchase,233,Tablet,Referrals,34,Home,180,B,3
18662,623347,2023-11-25 12:00:58,S8185833,purchase,98,Tablet,Paid Social,19,Product,904,B,3
18663,653929,2023-03-02 14:41:21,S6420450,purchase,124,Tablet,Email,36,Category,2477,B,3
18671,62755,2024-01-25 20:25:25,S2944976,purchase,321,Desktop,Display,30,Home,3117,A,4
