transaction_id,customer_id,campaign_id,traffic_source,first_click_revenue,last_click_revenue,linear_revenue
34808,31188,0,Direct,0.0,0.0,39.9
34808,31188,49,Paid Search,0.0,119.7,39.9
34810,13157,23,Email,146.63,146.63,146.63
34811,84240,0,Organic,51.23,0.0,17.08
34811,84240,43,Email,0.0,0.0,17.08
34811,84240,0,Organic,0.0,51.23,17.08
34815,72415,0,Organic,144.12,0.0,72.06
34815,72415,15,Email,0.0,144.12,72.06
34818,70053,17,Email,15.22,15.22,15.22
34820,82679,0,Organic,122.34,0.0,61.17
34820,82679,5,Paid Search,0.0,122.34,61.17
34821,11580,10,Email,20.88,20.88,20.88
34822,48141,44,Email,312.9,0.0,156.45
34822,48141,13,Email,0.0,312.9,156.45
34826,14065,38,Paid Search,15.22,0.0,7.61
34826,14065,41,Email,0.0,15.22,7.61
34827,31296,0,Organic,9.81,9.81,9.81
34828,50456,8,Email,53.66,53.66,53.66
34829,71904,0,Organic,93.79,0.0,46.9
34829,71904,0,Organic,0.0,93.79,46.9
34831,91072,38,Social,41.66,41.66,41.66
34834,87420,48,Email,47.02,0.0,23.51
34834,87420,0,Organic,0.0,47.02,23.51
34835,88495,0,Organic,111.82,0.0,55.91
34835,88495,0,Direct,0.0,111.82,55.91
34839,10349,16,Paid Search,42.04,42.04,42.04
34840,17539,42,Paid Search,119.15,119.15,119.15
34841,59384,0,Direct,171.32,171.32,171.32
34843,68439,28,Social,106.89,0.0,26.72
34843,68439,3,Email,0.0,0.0,26.72
34843,68439,25,Social,0.0,0.0,26.72
34843,68439,0,Organic,0.0,106.89,26.72
34844,1434,0,Organic,36.72,0.0,18.36
34844,1434,0,Organic,0.0,36.72,18.36
34845,84290,0,Organic,69.84,0.0,13.97
34845,84290,35,Paid Search,0.0,0.0,13.97
34845,84290,33,Social,0.0,0.0,13.97
34845,84290,29,Social,0.0,0.0,13.97
34845,84290,3,Social,0.0,69.84,13.97
34847,57552,13,Social,137.97,0.0,68.98
34847,57552,17,Paid Search,0.0,137.97,68.98
34851,63813,0,Organic,136.97,136.97,136.97
34852,18206,0,Organic,313.63,0.0,104.54
34852,18206,0,Organic,0.0,0.0,104.54
34852,18206,0,Organic,0.0,313.63,104.54
34853,13338,0,Direct,95.18,95.18,95.18
34860,58091,0,Organic,404.3,404.3,404.3
34861,21792,20,Paid Search,22.94,22.94,22.94
34863,45254,0,Organic,157.62,157.62,157.62
34864,37120,9,Social,80.15,80.15,80.15
34866,71377,39,Social,226.96,0.0,56.74
34866,71377,30,Paid Search,0.0,0.0,56.74
34866,71377,48,Email,0.0,0.0,56.74
34866,71377,0,Direct,0.0,226.96,56.74
34871,45789,41,SOCIAL,114.1,114.1,114.1
34872,9425,44,Social,62.36,62.36,62.36
34873,61300,0,Organic,12.23,0.0,6.12
34873,61300,0,Organic,0.0,12.23,6.12
34874,15470,1,Email,4.74,0.0,2.37
34874,15470,18,Paid Search,0.0,4.74,2.37
34875,88667,28,Social,36.72,0.0,12.24
34875,88667,20,Paid Search,0.0,0.0,12.24
34875,88667,11,Social,0.0,36.72,12.24
34883,49639,0,Organic,187.35,0.0,62.45
34883,49639,0,Organic,0.0,0.0,62.45
34883,49639,0,Organic,0.0,187.35,62.45
34884,45682,49,Email,78.46,78.46,78.46
34885,78442,17,Paid Search,69.92,69.92,69.92
34886,20856,0,Organic,140.86,0.0,35.22
34886,20856,12,Email,0.0,0.0,35.22
34886,20856,15,Social,0.0,0.0,35.22
34886,20856,0,Organic,0.0,140.86,35.22
34887,51540,0,Organic,81.73,0.0,40.87
34887,51540,13,Paid Search,0.0,81.73,40.87
34888,25652,0,Organic,78.4,78.4,78.4
34890,61453,0,Direct,96.47,0.0,48.23
34890,61453,0,Organic,0.0,96.47,48.23
34892,88064,39,Social,236.12,236.12,236.12
34894,87885,29,Social,61.26,61.26,61.26
34895,71025,25,Paid Search,55.29,55.29,55.29
34896,62256,0,Organic,53.33,53.33,53.33
34897,33841,26,Social,187.7,0.0,62.57
34897,33841,40,Paid Search,0.0,0.0,62.57
34897,33841,37,Email,0.0,187.7,62.57
34898,65055,0,Organic,23.93,0.0,11.96
34898,65055,35,Social,0.0,23.93,11.96
34900,44881,22,Paid Search,100.12,0.0,50.06
34900,44881,45,Email,0.0,100.12,50.06
34902,97996,43,Social,124.42,0.0,62.21
34902,97996,14,SOCIAL,0.0,124.42,62.21
34905,39812,15,Paid Search,15.33,0.0,7.67
34905,39812,0,Organic,0.0,15.33,7.67
34906,54269,0,Organic,81.79,81.79,81.79
34909,59016,0,Organic,30.34,30.34,30.34
34910,70058,0,Organic,27.0,0.0,13.5
34910,70058,15,Social,0.0,27.0,13.5
34912,75713,0,Organic,30.82,30.82,30.82
34913,39872,0,Organic,143.83,143.83,143.83
34914,38134,0,Direct,23.22,23.22,23.22
34918,6305,33,Email,428.4,428.4,428.4
34921,61118,0,Direct,184.06,184.06,184.06
34923,96253,36,PAID SEARCH,143.1,0.0,47.7
34923,96253,1,Paid Search,0.0,0.0,47.7
34923,96253,0,Organic,0.0,143.1,47.7
34924,73624,4,Social,50.86,50.86,50.86
34926,70227,22,Email,51.47,0.0,25.73
34926,70227,29,Social,0.0,51.47,25.73
34928,57261,0,Organic,83.23,83.23,83.23
34932,23821,49,Social,238.92,0.0,79.64
34932,23821,0,Organic,0.0,0.0,79.64
34932,23821,0,Organic,0.0,238.92,79.64
34934,59885,2,Email,93.44,0.0,23.36
34934,59885,0,Organic,0.0,0.0,23.36
34934,59885,1,Social,0.0,0.0,23.36
34934,59885,0,Organic,0.0,93.44,23.36
34938,7884,40,Email,30.93,30.93,30.93
34939,11068,0,Organic,62.29,62.29,62.29
34942,20162,19,Paid Search,102.65,0.0,51.33
34942,20162,0,Direct,0.0,102.65,51.33
34945,55404,11,Email,12.29,12.29,12.29
34947,13780,0,Organic,103.48,103.48,103.48
34948,29783,0,Organic,62.55,0.0,31.27
34948,29783,47,Paid Search,0.0,62.55,31.27
34954,40650,38,Social,73.59,73.59,73.59
34956,74025,19,Social,9.42,0.0,4.71
34956,74025,27,Email,0.0,9.42,4.71
34957,89295,47,Paid Search,83.57,0.0,41.78
34957,89295,0,Organic,0.0,83.57,41.78
34959,73843,0,Direct,16.19,16.19,16.19
34961,89391,0,Organic,109.72,109.72,109.72
34962,2034,40,Paid Search,112.51,0.0,37.5
34962,2034,2,Social,0.0,0.0,37.5
34962,2034,17,Social,0.0,112.51,37.5
34964,975,0,Direct,116.52,0.0,58.26
34964,975,20,Email,0.0,116.52,58.26
34965,10054,0,Direct,78.27,0.0,39.13
34965,10054,21,Social,0.0,78.27,39.13
34966,29978,0,Organic,45.98,45.98,45.98
34967,37846,35,Paid Search,197.97,0.0,65.99
34967,37846,36,Email,0.0,0.0,65.99
34967,37846,26,Email,0.0,197.97,65.99
34968,38398,32,Paid Search,14.34,0.0,7.17
34968,38398,3,Paid Search,0.0,14.34,7.17
34969,19538,0,Organic,253.22,0.0,126.61
34969,19538,0,Organic,0.0,253.22,126.61
34970,95160,12,Paid Search,98.2,0.0,49.1
34970,95160,23,Social,0.0,98.2,49.1
34972,85888,0,Direct,15.96,0.0,7.98
34972,85888,0,Organic,0.0,15.96,7.98
34973,59081,29,Email,13.33,13.33,13.33
34974,21116,0,ORGANIC,144.86,0.0,72.43
34974,21116,0,Organic,0.0,144.86,72.43
34977,92138,0,Organic,144.48,144.48,144.48
34978,88014,0,Direct,10.39,0.0,5.2
34978,88014,0,Organic,0.0,10.39,5.2
34980,58363,5,Email,61.26,0.0,30.63
34980,58363,0,Organic,0.0,61.26,30.63
34981,91182,48,Social,46.28,46.28,46.28
34982,93287,0,Organic,97.41,0.0,48.7
34982,93287,42,PAID SEARCH,0.0,97.41,48.7
34984,82279,0,Organic,17.06,0.0,5.69
34984,82279,0,Organic,0.0,0.0,5.69
34984,82279,0,ORGANIC,0.0,17.06,5.69
34985,48923,49,Paid Search,55.22,0.0,18.41
34985,48923,0,Organic,0.0,0.0,18.41
34985,48923,40,Social,0.0,55.22,18.41
34992,13392,0,Organic,219.94,219.94,219.94
34995,60923,0,Direct,50.34,0.0,25.17
34995,60923,0,Organic,0.0,50.34,25.17
34998,20885,0,Organic,112.34,112.34,112.34
35001,86512,0,Organic,72.36,72.36,72.36
35003,77667,10,Social,81.87,81.87,81.87
35005,47874,0,Organic,24.78,0.0,12.39
35005,47874,0,Organic,0.0,24.78,12.39
35007,70101,21,Social,34.77,0.0,17.39
35007,70101,43,Email,0.0,34.77,17.39
35012,34847,11,Social,81.94,81.94,81.94
35015,3623,12,Social,39.1,0.0,19.55
35015,3623,0,Organic,0.0,39.1,19.55
35018,65495,37,Paid Search,41.21,41.21,41.21
35020,88475,0,Organic,63.99,63.99,63.99
35021,70131,0,Organic,288.69,288.69,288.69
35022,21122,0,Organic,324.6,324.6,324.6
35024,40220,10,Email,324.74,324.74,324.74
35025,56919,0,Organic,202.38,202.38,202.38
35026,78213,0,Organic,37.2,37.2,37.2
35030,99948,24,Paid Search,13.27,13.27,13.27
35031,19955,0,Direct,104.56,104.56,104.56
35035,870,4,Email,146.42,0.0,73.21
35035,870,8,Paid Search,0.0,146.42,73.21
35038,75625,36,Paid Search,156.12,0.0,52.04
35038,75625,40,Paid Search,0.0,0.0,52.04
35038,75625,0,Organic,0.0,156.12,52.04
35039,55045,41,Paid Search,73.54,73.54,73.54
35040,71632,0,Organic,60.71,60.71,60.71
35041,93075,0,Organic,23.22,23.22,23.22
35042,76565,0,Organic,28.14,28.14,28.14
35051,51022,0,Organic,17.14,0.0,8.57
35051,51022,0,Organic,0.0,17.14,8.57
35056,86567,0,Organic,57.51,57.51,57.51
35057,98145,21,Paid Search,80.73,80.73,80.73
35059,31115,0,Organic,12.8,12.8,12.8
35060,46999,11,Social,47.57,47.57,47.57
35061,10108,9,Email,97.04,97.04,97.04
35062,67773,41,EMAIL,22.65,0.0,5.66
35062,67773,0,Direct,0.0,0.0,5.66
35062,67773,0,Organic,0.0,0.0,5.66
35062,67773,32,Paid Search,0.0,22.65,5.66
35063,92299,2,Social,51.79,51.79,51.79
35064,56824,0,Organic,23.85,23.85,23.85
35069,1520,0,Organic,137.87,137.87,137.87
35071,56816,18,Email,78.14,78.14,78.14
35073,24641,26,Social,31.85,0.0,15.93
35073,24641,12,Paid Search,0.0,31.85,15.93
35074,80824,23,Paid Search,19.27,19.27,19.27
35076,26978,0,Direct,85.43,85.43,85.43
35078,75183,48,Paid Search,112.29,0.0,28.07
35078,75183,0,Direct,0.0,0.0,28.07
35078,75183,49,Paid Search,0.0,0.0,28.07
35078,75183,0,Organic,0.0,112.29,28.07
35081,10162,44,Email,50.77,0.0,25.39
35081,10162,48,Social,0.0,50.77,25.39
35082,89497,0,Organic,60.79,60.79,60.79
35083,36682,31,Paid Search,318.66,318.66,318.66
35084,27440,17,Paid Search,57.32,0.0,28.66
35084,27440,0,Direct,0.0,57.32,28.66
35086,78416,0,Organic,45.69,0.0,22.84
35086,78416,21,Paid Search,0.0,45.69,22.84
35087,99163,0,Direct,63.65,0.0,31.82
35087,99163,0,Organic,0.0,63.65,31.82
35088,64027,32,Email,58.86,58.86,58.86
35089,98922,6,Email,21.18,0.0,7.06
35089,98922,0,Organic,0.0,0.0,7.06
35089,98922,13,Social,0.0,21.18,7.06
35090,21622,20,Paid Search,103.52,0.0,51.76
35090,21622,34,Email,0.0,103.52,51.76
35091,35776,0,Organic,74.99,74.99,74.99
35094,43558,18,Social,58.37,58.37,58.37
35099,68758,29,Social,49.38,49.38,49.38
35102,21365,0,Organic,141.48,141.48,141.48
35107,29343,7,Social,115.01,0.0,57.51
35107,29343,11,Paid Search,0.0,115.01,57.51
35116,59939,0,Organic,25.05,25.05,25.05
35117,17672,0,Organic,36.12,0.0,12.04
35117,17672,0,Direct,0.0,0.0,12.04
35117,17672,4,Social,0.0,36.12,12.04
35118,98990,15,Paid Search,131.92,0.0,43.97
35118,98990,25,Paid Search,0.0,0.0,43.97
35118,98990,47,Paid Search,0.0,131.92,43.97
35122,72792,0,Organic,91.55,0.0,45.77
35122,72792,19,Email,0.0,91.55,45.77
35123,62954,0,Organic,23.57,23.57,23.57
35125,84297,0,Organic,78.87,78.87,78.87
35126,61291,0,Organic,154.54,154.54,154.54
35127,51622,0,Organic,22.12,0.0,11.06
35127,51622,0,Organic,0.0,22.12,11.06
35130,33609,0,Organic,140.24,0.0,70.12
35130,33609,41,Social,0.0,140.24,70.12
35131,54477,27,Social,55.65,55.65,55.65
35134,4919,19,Email,93.37,93.37,93.37
35136,59745,0,Organic,41.39,41.39,41.39
35137,43567,17,Paid Search,64.98,64.98,64.98
35138,88305,11,Paid Search,52.3,0.0,26.15
35138,88305,0,Organic,0.0,52.3,26.15
35139,53742,32,Email,44.56,0.0,22.28
35139,53742,49,Email,0.0,44.56,22.28
35143,20684,14,Paid Search,76.8,0.0,38.4
35143,20684,43,Email,0.0,76.8,38.4
35145,42138,0,Organic,161.85,0.0,80.92
35145,42138,17,Email,0.0,161.85,80.92
35146,7304,0,Organic,23.91,23.91,23.91
35147,89704,0,Organic,33.33,33.33,33.33
35148,90236,34,Email,72.86,72.86,72.86
35150,12539,47,Paid Search,116.52,116.52,116.52
35151,13778,0,Direct,217.4,217.4,217.4
35153,78250,50,Paid Search,52.44,0.0,13.11
35153,78250,40,Social,0.0,0.0,13.11
35153,78250,0,Organic,0.0,0.0,13.11
35153,78250,47,Paid Search,0.0,52.44,13.11
35154,25345,0,Direct,51.84,0.0,25.92
35154,25345,0,Organic,0.0,51.84,25.92
35155,81244,27,Email,252.91,0.0,84.3
35155,81244,2,Paid Search,0.0,0.0,84.3
35155,81244,27,Email,0.0,252.91,84.3
35159,33726,0,Direct,100.79,0.0,25.2
35159,33726,9,Social,0.0,0.0,25.2
35159,33726,29,Social,0.0,0.0,25.2
35159,33726,0,Organic,0.0,100.79,25.2
35161,22557,49,Paid Search,20.4,0.0,6.8
35161,22557,12,Paid Search,0.0,0.0,6.8
35161,22557,6,Email,0.0,20.4,6.8
35165,50331,28,Email,42.86,42.86,42.86
35166,85050,37,Paid Search,271.32,271.32,271.32
35170,34036,0,Organic,74.06,0.0,18.52
35170,34036,0,Organic,0.0,0.0,18.52
35170,34036,25,Email,0.0,0.0,18.52
35170,34036,0,Organic,0.0,74.06,18.52
35171,48921,14,Paid Search,46.09,0.0,23.05
35171,48921,34,Email,0.0,46.09,23.05
35177,68701,17,Email,83.49,83.49,83.49
35178,39186,39,Email,46.12,46.12,46.12
35184,1907,24,Paid Search,103.61,0.0,25.9
35184,1907,25,Email,0.0,0.0,25.9
35184,1907,17,PAID SEARCH,0.0,0.0,25.9
35184,1907,0,Organic,0.0,103.61,25.9
35187,77216,0,Organic,62.82,62.82,62.82
35189,77809,41,Social,67.05,67.05,67.05
35190,28870,0,Organic,48.42,0.0,24.21
35190,28870,15,SOCIAL,0.0,48.42,24.21
35193,5188,0,Organic,44.4,44.4,44.4
35194,81442,0,Direct,21.32,21.32,21.32
35196,80701,0,Organic,102.13,102.13,102.13
35198,86280,41,Social,66.95,0.0,22.32
35198,86280,12,Paid Search,0.0,0.0,22.32
35198,86280,14,Paid Search,0.0,66.95,22.32
35199,59520,0,Organic,76.27,0.0,38.13
35199,59520,0,Direct,0.0,76.27,38.13
35200,28258,0,Organic,32.04,32.04,32.04
35201,86085,0,Organic,125.9,0.0,62.95
35201,86085,39,Email,0.0,125.9,62.95
35202,93233,0,Organic,29.75,29.75,29.75
35208,30619,14,Paid Search,55.93,55.93,55.93
35211,26449,0,Organic,45.33,0.0,15.11
35211,26449,0,Organic,0.0,0.0,15.11
35211,26449,36,Social,0.0,45.33,15.11
35214,20540,0,Organic,17.72,0.0,8.86
35214,20540,0,Organic,0.0,17.72,8.86
35218,34356,0,Direct,55.22,55.22,55.22
35220,61025,0,Organic,17.02,0.0,8.51
35220,61025,5,Email,0.0,17.02,8.51
35223,42122,0,Organic,105.94,105.94,105.94
35227,52740,29,Social,60.34,0.0,20.11
35227,52740,0,Organic,0.0,0.0,20.11
35227,52740,0,Direct,0.0,60.34,20.11
35230,56742,48,Email,101.55,101.55,101.55
35232,20091,20,Paid Search,85.54,0.0,42.77
35232,20091,18,Social,0.0,85.54,42.77
35233,54133,0,Organic,407.5,407.5,407.5
35238,23275,0,Organic,64.82,0.0,32.41
35238,23275,0,Direct,0.0,64.82,32.41
35239,95617,0,Direct,24.81,0.0,12.4
35239,95617,0,Organic,0.0,24.81,12.4
35240,93435,0,Organic,119.42,0.0,59.71
35240,93435,32,Email,0.0,119.42,59.71
35243,50571,34,Email,78.29,78.29,78.29
35244,55614,6,Paid Search,197.11,0.0,98.56
35244,55614,0,Organic,0.0,197.11,98.56
35245,99737,11,Social,87.36,0.0,43.68
35245,99737,0,Direct,0.0,87.36,43.68
35247,48655,29,Email,31.74,0.0,6.35
35247,48655,0,Organic,0.0,0.0,6.35
35247,48655,40,Email,0.0,0.0,6.35
35247,48655,2,PAID SEARCH,0.0,0.0,6.35
35247,48655,0,Organic,0.0,31.74,6.35
35248,1063,25,Paid Search,63.7,0.0,21.23
35248,1063,37,Email,0.0,0.0,21.23
35248,1063,0,Direct,0.0,63.7,21.23
35249,44687,25,Email,52.19,52.19,52.19
35250,69542,0,Organic,138.9,0.0,69.45
35250,69542,0,Organic,0.0,138.9,69.45
35254,26189,0,Organic,52.42,52.42,52.42
35256,36713,0,Organic,53.8,53.8,53.8
35257,16673,9,Email,146.16,0.0,73.08
35257,16673,50,Paid Search,0.0,146.16,73.08
35260,27698,30,Email,91.78,0.0,45.89
35260,27698,6,Paid Search,0.0,91.78,45.89
35261,57729,19,Email,94.7,0.0,47.35
35261,57729,23,Paid Search,0.0,94.7,47.35
35262,61755,0,Direct,30.31,0.0,15.15
35262,61755,0,Organic,0.0,30.31,15.15
35263,1616,12,Paid Search,13.9,13.9,13.9
35264,67571,0,Direct,105.94,0.0,35.31
35264,67571,36,Paid Search,0.0,0.0,35.31
35264,67571,7,Email,0.0,105.94,35.31
35265,46833,42,Paid Search,25.62,25.62,25.62
35268,93250,26,Email,113.82,113.82,113.82
35269,70420,43,Paid Search,60.51,0.0,30.25
35269,70420,25,Paid Search,0.0,60.51,30.25
35270,95960,11,Paid Search,13.98,13.98,13.98
35273,96349,16,Email,6.98,6.98,6.98
35274,2932,0,Organic,33.47,0.0,16.73
35274,2932,0,Organic,0.0,33.47,16.73
35276,51070,18,Paid Search,14.2,0.0,3.55
35276,51070,0,Organic,0.0,0.0,3.55
35276,51070,0,Organic,0.0,0.0,3.55
35276,51070,0,Organic,0.0,14.2,3.55
35278,15744,30,Email,43.26,0.0,21.63
35278,15744,0,Organic,0.0,43.26,21.63
35280,6770,15,Social,102.13,0.0,51.06
35280,6770,24,Paid Search,0.0,102.13,51.06
35282,51749,41,Social,52.75,52.75,52.75
35283,95442,0,Direct,66.01,66.01,66.01
35285,76011,43,Paid Search,9.09,9.09,9.09
35287,82019,30,Paid Search,91.06,91.06,91.06
35288,95228,16,Paid Search,73.9,73.9,73.9
35289,97805,14,Social,29.17,29.17,29.17
35291,49772,0,ORGANIC,8.86,8.86,8.86
35294,23790,0,Organic,110.14,0.0,36.71
35294,23790,0,Organic,0.0,0.0,36.71
35294,23790,0,Organic,0.0,110.14,36.71
35300,32286,34,Paid Search,99.33,99.33,99.33
35303,78838,21,Social,38.76,0.0,19.38
35303,78838,27,Email,0.0,38.76,19.38
35307,23875,0,Organic,96.82,0.0,48.41
35307,23875,0,ORGANIC,0.0,96.82,48.41
35308,38382,9,Social,71.06,0.0,14.21
35308,38382,49,Social,0.0,0.0,14.21
35308,38382,0,Direct,0.0,0.0,14.21
35308,38382,0,Organic,0.0,0.0,14.21
35308,38382,27,Paid Search,0.0,71.06,14.21
35309,80942,0,Organic,10.98,10.98,10.98
35311,26499,0,Organic,48.49,48.49,48.49
35313,69813,17,Paid Search,63.2,0.0,31.6
35313,69813,27,Paid Search,0.0,63.2,31.6
35317,75429,32,Social,87.63,0.0,43.81
35317,75429,0,Organic,0.0,87.63,43.81
35319,1109,39,Email,38.48,0.0,19.24
35319,1109,48,Social,0.0,38.48,19.24
35321,31773,13,Social,15.96,0.0,7.98
35321,31773,24,Email,0.0,15.96,7.98
35324,88861,0,Organic,70.57,70.57,70.57
35327,22135,18,Paid Search,84.11,84.11,84.11
35328,56415,0,Organic,81.05,0.0,16.21
35328,56415,50,Paid Search,0.0,0.0,16.21
35328,56415,0,Organic,0.0,0.0,16.21
35328,56415,6,Paid Search,0.0,0.0,16.21
35328,56415,13,Paid Search,0.0,81.05,16.21
35329,57589,17,Email,112.86,112.86,112.86
35330,81072,22,Email,67.0,0.0,33.5
35330,81072,25,Email,0.0,67.0,33.5
35332,56219,0,Organic,97.87,97.87,97.87
35337,52492,47,Paid Search,180.04,0.0,90.02
35337,52492,0,Organic,0.0,180.04,90.02
35338,59327,0,Organic,161.28,161.28,161.28
35339,50251,0,Organic,26.18,0.0,13.09
35339,50251,14,Paid Search,0.0,26.18,13.09
35340,90056,0,Organic,19.04,0.0,9.52
35340,90056,29,Email,0.0,19.04,9.52
35341,64532,16,Paid Search,76.12,0.0,38.06
35341,64532,22,Paid Search,0.0,76.12,38.06
35344,91265,33,Paid Search,89.37,89.37,89.37
35345,50608,0,Organic,162.73,0.0,81.36
35345,50608,0,Direct,0.0,162.73,81.36
35349,50983,0,Organic,76.2,76.2,76.2
35351,22132,0,Organic,155.11,0.0,77.56
35351,22132,29,Email,0.0,155.11,77.56
35354,51285,7,Email,46.57,46.57,46.57
35355,542,0,Direct,123.47,0.0,41.16
35355,542,0,Organic,0.0,0.0,41.16
35355,542,48,Paid Search,0.0,123.47,41.16
35360,27188,0,Direct,55.61,0.0,18.54
35360,27188,0,Direct,0.0,0.0,18.54
35360,27188,25,Social,0.0,55.61,18.54
35361,62119,0,Organic,199.6,199.6,199.6
35362,86229,0,Organic,78.75,78.75,78.75
35364,29008,0,Direct,8.37,8.37,8.37
35365,66387,36,Email,23.13,23.13,23.13
35367,36862,0,Organic,55.87,0.0,27.93
35367,36862,0,Organic,0.0,55.87,27.93
35368,12541,27,Social,60.84,60.84,60.84
35370,89324,39,Paid Search,197.97,0.0,98.98
35370,89324,10,Social,0.0,197.97,98.98
35373,75278,0,Organic,191.76,0.0,95.88
35373,75278,0,Organic,0.0,191.76,95.88
35374,81334,31,Email,46.65,46.65,46.65
35377,24928,0,Organic,30.51,0.0,15.26
35377,24928,0,Organic,0.0,30.51,15.26
35379,12116,0,Direct,45.87,45.87,45.87
35380,40840,25,Paid Search,390.32,0.0,195.16
35380,40840,11,Paid Search,0.0,390.32,195.16
35382,86210,0,Organic,377.25,0.0,125.75
35382,86210,28,Paid Search,0.0,0.0,125.75
35382,86210,0,Organic,0.0,377.25,125.75
35384,2082,0,Organic,152.08,152.08,152.08
35388,92214,0,Direct,20.09,20.09,20.09
35389,42570,25,Social,86.9,86.9,86.9
35392,14992,0,Direct,148.8,148.8,148.8
35394,36882,0,Organic,57.67,57.67,57.67
35397,66191,0,Direct,166.78,166.78,166.78
35399,50353,6,Email,63.24,0.0,31.62
35399,50353,0,Organic,0.0,63.24,31.62
35400,28494,7,Email,17.27,0.0,8.63
35400,28494,0,Organic,0.0,17.27,8.63
35401,92164,40,Social,76.27,76.27,76.27
35402,35339,37,Social,24.51,0.0,4.9
35402,35339,25,Social,0.0,0.0,4.9
35402,35339,0,Organic,0.0,0.0,4.9
35402,35339,0,Organic,0.0,0.0,4.9
35402,35339,0,Direct,0.0,24.51,4.9
35403,86324,0,Organic,44.22,44.22,44.22
35405,871,13,Email,20.7,0.0,5.17
35405,871,0,Organic,0.0,0.0,5.17
35405,871,0,Organic,0.0,0.0,5.17
35405,871,0,Organic,0.0,20.7,5.17
35407,94551,0,Organic,54.83,54.83,54.83
35408,38798,0,Direct,99.28,99.28,99.28
35410,20241,0,Organic,20.3,0.0,6.77
35410,20241,12,Social,0.0,0.0,6.77
35410,20241,0,Organic,0.0,20.3,6.77
35416,41364,49,Paid Search,29.46,29.46,29.46
35417,50969,0,Organic,141.25,141.25,141.25
35418,23292,37,Social,50.55,0.0,25.27
35418,23292,0,Organic,0.0,50.55,25.27
35419,34512,47,Email,22.22,0.0,11.11
35419,34512,41,Paid Search,0.0,22.22,11.11
35421,76617,49,Social,26.65,0.0,13.32
35421,76617,3,Email,0.0,26.65,13.32
35422,39643,0,Organic,82.21,0.0,27.4
35422,39643,17,Paid Search,0.0,0.0,27.4
35422,39643,0,Organic,0.0,82.21,27.4
35423,2582,13,EMAIL,33.65,0.0,11.22
35423,2582,0,Organic,0.0,0.0,11.22
35423,2582,45,Email,0.0,33.65,11.22
35424,51418,17,Email,107.95,107.95,107.95
35428,79773,0,Organic,151.89,0.0,37.97
35428,79773,10,PAID SEARCH,0.0,0.0,37.97
35428,79773,0,Organic,0.0,0.0,37.97
35428,79773,43,Social,0.0,151.89,37.97
35429,9931,0,Organic,78.79,0.0,39.4
35429,9931,0,Direct,0.0,78.79,39.4
35433,89915,0,Organic,45.92,0.0,22.96
35433,89915,5,Paid Search,0.0,45.92,22.96
35435,44636,33,Social,54.94,0.0,27.47
35435,44636,0,Organic,0.0,54.94,27.47
35437,59486,0,Direct,135.91,0.0,45.3
35437,59486,0,Organic,0.0,0.0,45.3
35437,59486,8,Email,0.0,135.91,45.3
35441,64162,45,Email,28.8,28.8,28.8
35443,76416,0,Organic,69.4,69.4,69.4
35446,46736,0,Organic,79.71,0.0,39.85
35446,46736,0,Organic,0.0,79.71,39.85
35448,43063,0,Organic,20.06,0.0,6.69
35448,43063,0,Organic,0.0,0.0,6.69
35448,43063,39,Paid Search,0.0,20.06,6.69
35449,96779,5,Email,12.37,0.0,4.12
35449,96779,0,Direct,0.0,0.0,4.12
35449,96779,41,Social,0.0,12.37,4.12
35470,22374,20,Social,28.0,28.0,28.0
35471,36009,0,Organic,21.92,0.0,3.65
35471,36009,0,Organic,0.0,0.0,3.65
35471,36009,0,Organic,0.0,0.0,3.65
35471,36009,20,Paid Search,0.0,0.0,3.65
35471,36009,0,Organic,0.0,0.0,3.65
35471,36009,0,Direct,0.0,21.92,3.65
35472,27269,0,Organic,92.26,92.26,92.26
35473,50698,0,Organic,98.84,0.0,49.42
35473,50698,12,Paid Search,0.0,98.84,49.42
35475,89295,47,Paid Search,90.3,90.3,90.3
35477,62788,21,Paid Search,106.48,106.48,106.48
35480,22023,17,Paid Search,163.16,163.16,163.16
35481,85067,16,Paid Search,45.87,0.0,15.29
35481,85067,47,Email,0.0,0.0,15.29
35481,85067,0,Organic,0.0,45.87,15.29
35486,27973,39,Paid Search,66.82,0.0,22.27
35486,27973,0,Organic,0.0,0.0,22.27
35486,27973,0,Organic,0.0,66.82,22.27
35488,11959,0,Organic,43.53,0.0,10.88
35488,11959,4,Social,0.0,0.0,10.88
35488,11959,0,Organic,0.0,0.0,10.88
35488,11959,0,Organic,0.0,43.53,10.88
35492,40544,0,Organic,47.69,47.69,47.69
35494,98183,27,Paid Search,17.25,17.25,17.25
35496,47879,7,Paid Search,286.2,286.2,286.2
35497,19637,48,Paid Search,70.2,0.0,17.55
35497,19637,9,Email,0.0,0.0,17.55
35497,19637,42,Social,0.0,0.0,17.55
35497,19637,12,Paid Search,0.0,70.2,17.55
35499,65881,8,Email,213.35,213.35,213.35
35500,86105,0,Organic,8.79,0.0,2.93
35500,86105,0,Direct,0.0,0.0,2.93
35500,86105,0,Organic,0.0,8.79,2.93
35504,32599,31,PAID SEARCH,30.82,30.82,30.82
35507,25430,29,Social,45.88,45.88,45.88
35510,76090,0,Organic,267.81,0.0,133.91
35510,76090,20,Email,0.0,267.81,133.91
35511,30855,30,Social,152.54,152.54,152.54
35513,52430,0,Organic,111.46,0.0,55.73
