transaction_id,customer_id,event_id,campaign_id,traffic_source,touchpoint_time,conversion_time,gross_revenue,total_touchpoints,attribution_weight,attributed_revenue
13672,36347,1105631,41,Paid Search,2021-10-12 01:15:00,2021-12-28 13:44:30,217.6,3,0.3333,72.53
13673,80491,1701133,0,Direct,2021-02-10 19:13:34,2021-10-23 01:35:03,48.57,2,0.5,24.29
13673,80491,1037930,34,Email,2021-02-20 07:28:51,2021-10-23 01:35:03,48.57,2,0.5,24.29
13676,80506,950485,0,Organic,2021-01-15 15:11:52,2022-02-26 07:49:18,9.61,1,1.0,9.61
13677,3991,1973259,33,Social,2022-05-04 12:56:12,2023-11-26 18:50:30,139.74,1,1.0,139.74
13679,84522,222779,28,Email,2022-05-27 17:54:37,2022-11-08 14:21:23,291.61,1,1.0,291.61
13680,12802,148529,0,Organic,2021-07-22 23:10:07,2023-10-13 12:25:56,70.72,2,0.5,35.36
13680,12802,1736591,0,Direct,2022-11-02 23:59:37,2023-10-13 12:25:56,70.72,2,0.5,35.36
13685,32586,1951276,4,Paid Search,2021-06-11 23:58:34,2022-05-14 01:14:46,86.96,1,1.0,86.96
13687,15178,955018,46,Email,2021-01-19 08:41:39,2021-06-16 12:25:05,241.76,1,1.0,241.76
13688,35558,799358,24,Paid Search,2021-11-11 23:26:44,2023-07-26 13:35:26,52.71,2,0.5,26.36
13688,35558,1808698,0,Organic,2023-01-02 09:18:26,2023-07-26 13:35:26,52.71,2,0.5,26.36
13689,50317,1478245,0,Organic,2021-02-21 06:07:34,2022-05-18 20:35:57,63.24,1,1.0,63.24
13693,5351,775222,9,Social,2021-12-20 12:20:36,2023-03-05 13:55:03,106.22,1,1.0,106.22
13695,8486,985814,7,Paid Search,2021-04-17 05:41:31,2022-07-03 18:23:51,27.85,2,0.5,13.93
13695,8486,776826,0,Organic,2021-05-04 19:21:53,2022-07-03 18:23:51,27.85,2,0.5,13.93
13697,72301,1075807,32,Email,2021-01-07 11:02:14,2023-06-08 14:01:50,152.95,2,0.5,76.47
13697,72301,1562013,23,Paid Search,2021-10-26 07:33:10,2023-06-08 14:01:50,152.95,2,0.5,76.47
13701,56754,1392572,0,Organic,2021-06-07 08:06:36,2023-09-14 15:19:08,94.82,1,1.0,94.82
13705,46364,242738,0,Organic,2021-08-15 19:00:01,2022-06-27 06:29:08,17.77,1,1.0,17.77
13706,48026,870640,0,Organic,2022-04-07 07:59:41,2023-03-04 17:15:06,223.76,1,1.0,223.76
13708,15114,1183599,0,Organic,2021-03-18 17:43:18,2023-03-25 19:50:29,39.67,2,0.5,19.84
13708,15114,1455181,37,Paid Search,2021-03-31 19:05:58,2023-03-25 19:50:29,39.67,2,0.5,19.84
13710,83705,875225,13,Email,2022-06-18 21:03:58,2022-08-05 21:38:07,48.63,1,1.0,48.63
13711,65425,315361,0,Organic,2021-05-19 18:15:05,2023-02-06 18:14:56,58.44,1,1.0,58.44
13713,28954,1568601,46,Email,2023-09-03 22:33:04,2023-11-20 18:39:13,257.04,2,0.5,128.52
13713,28954,533362,0,Direct,2023-11-18 19:47:30,2023-11-20 18:39:13,257.04,2,0.5,128.52
13714,19940,1051582,0,Organic,2021-07-13 05:25:49,2021-08-02 21:15:24,66.28,1,1.0,66.28
13716,59048,1793778,25,Social,2021-09-07 22:18:55,2022-07-07 22:38:07,89.69,3,0.3333,29.9
13716,59048,1530629,0,Organic,2021-11-07 15:15:53,2022-07-07 22:38:07,89.69,3,0.3333,29.9
13716,59048,1176244,41,Social,2022-02-28 05:38:52,2022-07-07 22:38:07,89.69,3,0.3333,29.9
13717,80067,857328,0,Organic,2021-07-06 01:20:02,2023-11-22 15:04:15,79.31,3,0.3333,26.44
13717,80067,1144518,2,Social,2022-03-15 06:59:39,2023-11-22 15:04:15,79.31,3,0.3333,26.44
13717,80067,911344,17,Social,2023-10-20 00:05:18,2023-11-22 15:04:15,79.31,3,0.3333,26.44
13721,58560,171660,36,Social,2021-04-05 11:06:54,2022-08-03 11:20:06,42.44,3,0.3333,14.15
13721,58560,1182798,32,Email,2021-10-09 17:14:38,2022-08-03 11:20:06,42.44,3,0.3333,14.15
13721,58560,1142565,39,Paid Search,2022-01-22 11:26:49,2022-08-03 11:20:06,42.44,3,0.3333,14.15
13722,26889,1908115,0,Organic,2021-03-16 16:06:40,2022-10-19 19:08:43,27.99,3,0.3333,9.33
13722,26889,262053,0,Organic,2021-05-27 11:10:25,2022-10-19 19:08:43,27.99,3,0.3333,9.33
13722,26889,1890492,16,Email,2022-09-22 07:28:11,2022-10-19 19:08:43,27.99,3,0.3333,9.33
13726,22867,1615041,44,Paid Search,2021-10-24 07:03:39,2022-01-26 18:45:25,16.89,1,1.0,16.89
13728,42525,1905531,5,Social,2022-05-25 16:39:15,2023-07-30 00:34:10,17.54,2,0.5,8.77
13728,42525,691768,0,Direct,2022-09-01 08:53:28,2023-07-30 00:34:10,17.54,2,0.5,8.77
13729,24130,287409,0,Organic,2021-03-11 00:49:24,2021-04-08 05:45:51,41.65,1,1.0,41.65
13730,93118,1759528,0,Organic,2022-12-07 12:02:46,2023-02-27 23:23:51,211.64,1,1.0,211.64
13731,65600,1606458,11,Email,2021-06-07 05:08:33,2021-12-05 03:01:13,135.91,1,1.0,135.91
13732,90033,840946,0,Direct,2021-11-25 21:43:27,2023-12-28 09:28:10,27.63,3,0.3333,9.21
13732,90033,1687484,0,Organic,2022-06-08 06:51:49,2023-12-28 09:28:10,27.63,3,0.3333,9.21
13732,90033,1314475,0,Organic,2023-12-07 02:21:41,2023-12-28 09:28:10,27.63,3,0.3333,9.21
13734,72041,114356,35,Social,2021-04-08 04:29:24,2023-06-16 14:11:47,53.58,3,0.3333,17.86
13734,72041,1881036,0,Organic,2022-06-18 11:53:27,2023-06-16 14:11:47,53.58,3,0.3333,17.86
13734,72041,1151512,0,Direct,2022-07-26 17:45:58,2023-06-16 14:11:47,53.58,3,0.3333,17.86
13735,2525,1750696,0,Organic,2021-09-09 10:26:27,2023-01-11 20:53:01,82.49,4,0.25,20.62
13735,2525,1005490,45,Paid Search,2021-10-28 16:04:53,2023-01-11 20:53:01,82.49,4,0.25,20.62
13735,2525,1785114,34,Email,2022-08-10 15:05:24,2023-01-11 20:53:01,82.49,4,0.25,20.62
13735,2525,164483,31,Email,2022-12-10 07:23:39,2023-01-11 20:53:01,82.49,4,0.25,20.62
13736,63709,728462,21,Social,2021-09-22 07:02:40,2022-12-26 08:47:03,56.19,2,0.5,28.09
13736,63709,911291,0,Organic,2022-01-21 08:07:10,2022-12-26 08:47:03,56.19,2,0.5,28.09
13738,75447,1252874,0,Organic,2022-05-01 18:45:14,2023-12-23 16:35:26,62.81,2,0.5,31.41
13738,75447,329949,38,Paid Search,2022-09-25 05:20:09,2023-12-23 16:35:26,62.81,2,0.5,31.41
13739,83168,597418,3,Paid Search,2021-01-25 00:57:15,2021-06-03 06:29:14,271.66,2,0.5,135.83
13739,83168,1788892,23,Social,2021-02-16 08:43:03,2021-06-03 06:29:14,271.66,2,0.5,135.83
13742,55944,1459796,26,Social,2021-02-07 21:04:46,2021-03-02 22:48:49,52.65,1,1.0,52.65
13743,46678,200568,0,Organic,2021-04-20 19:25:08,2021-12-09 07:28:11,18.04,1,1.0,18.04
13744,15801,884311,0,Direct,2021-11-04 15:47:05,2022-04-10 04:36:25,4.85,1,1.0,4.85
13746,47830,62662,24,Social,2022-05-08 08:38:28,2023-05-25 16:34:36,72.36,1,1.0,72.36
13748,88582,183253,10,Paid Search,2021-08-13 13:54:32,2022-03-07 06:13:24,87.57,1,1.0,87.57
13749,49767,670362,31,Email,2022-01-13 20:44:55,2023-03-15 21:44:59,295.98,1,1.0,295.98
13750,6509,487853,13,Paid Search,2021-08-13 13:12:42,2022-12-19 19:03:14,185.91,2,0.5,92.95
13750,6509,1526667,10,Paid Search,2022-06-19 10:56:50,2022-12-19 19:03:14,185.91,2,0.5,92.95
13751,29998,1536740,0,Organic,2021-03-29 14:13:32,2023-07-07 16:10:02,58.92,2,0.5,29.46
13751,29998,85691,37,Social,2021-12-21 17:06:34,2023-07-07 16:10:02,58.92,2,0.5,29.46
13752,33119,1765246,0,Organic,2022-01-03 22:49:58,2023-05-08 18:55:10,95.33,1,1.0,95.33
13753,36878,1066580,43,Social,2021-02-03 16:20:39,2023-12-27 15:18:57,505.82,2,0.5,252.91
13753,36878,770501,25,Email,2021-06-30 14:04:54,2023-12-27 15:18:57,505.82,2,0.5,252.91
13755,72656,1045606,47,Paid Search,2021-01-04 18:42:11,2022-02-24 14:17:16,253.86,1,1.0,253.86
13756,34585,213356,0,Organic,2021-01-21 07:58:15,2022-11-11 05:08:55,25.17,1,1.0,25.17
13757,19346,450694,0,Organic,2021-02-02 06:45:53,2022-05-08 22:45:47,301.52,1,1.0,301.52
13760,10646,278377,0,Organic,2022-02-09 13:43:35,2022-10-20 06:42:04,24.51,1,1.0,24.51
13761,17240,1479404,0,Organic,2022-06-10 14:37:18,2023-09-27 08:08:52,198.72,2,0.5,99.36
13761,17240,1882919,46,Paid Search,2023-01-03 14:22:14,2023-09-27 08:08:52,198.72,2,0.5,99.36
13768,81932,686086,0,Organic,2021-01-09 21:07:18,2022-07-02 21:36:47,42.69,5,0.2,8.54
13768,81932,743498,0,Organic,2021-08-29 07:38:19,2022-07-02 21:36:47,42.69,5,0.2,8.54
13768,81932,3119,22,Paid Search,2021-10-02 04:26:36,2022-07-02 21:36:47,42.69,5,0.2,8.54
13768,81932,1231631,0,Direct,2021-11-11 06:30:47,2022-07-02 21:36:47,42.69,5,0.2,8.54
13768,81932,931798,0,Direct,2022-02-10 10:54:55,2022-07-02 21:36:47,42.69,5,0.2,8.54
13769,10152,940574,0,Organic,2021-01-31 00:19:59,2022-04-10 06:00:15,310.62,1,1.0,310.62
13779,88250,960237,0,Organic,2021-01-10 21:02:46,2023-02-07 12:17:05,95.88,1,1.0,95.88
13780,75226,1517250,44,Email,2022-06-15 14:37:49,2023-02-01 16:23:27,185.91,1,1.0,185.91
13781,71311,1962301,6,Email,2022-04-02 09:06:07,2022-10-16 19:24:10,90.09,2,0.5,45.05
13781,71311,477897,30,Paid Search,2022-08-05 18:04:02,2022-10-16 19:24:10,90.09,2,0.5,45.05
13783,32809,685177,10,Email,2022-08-23 01:57:46,2023-02-10 22:02:45,80.67,1,1.0,80.67
13784,16473,900673,0,Organic,2021-04-28 12:32:02,2021-12-05 19:24:47,144.12,1,1.0,144.12
13785,99007,500321,15,Paid Search,2021-05-24 20:51:21,2023-05-13 12:43:55,85.84,1,1.0,85.84
13786,71940,1014637,0,Direct,2021-10-11 01:06:25,2023-04-08 16:03:12,49.4,3,0.3333,16.47
13786,71940,1399661,35,Social,2022-02-06 00:23:51,2023-04-08 16:03:12,49.4,3,0.3333,16.47
13786,71940,645109,0,Organic,2022-11-16 10:42:33,2023-04-08 16:03:12,49.4,3,0.3333,16.47
13787,30591,697868,0,Direct,2022-10-13 00:03:01,2023-08-28 14:19:14,674.12,1,1.0,674.12
13788,72854,722320,4,Email,2021-09-10 09:21:08,2023-11-03 01:59:21,91.36,2,0.5,45.68
13788,72854,819463,47,Paid Search,2023-07-06 07:33:13,2023-11-03 01:59:21,91.36,2,0.5,45.68
13789,23701,1481827,0,Organic,2022-01-06 08:22:39,2023-03-23 08:55:05,148.14,1,1.0,148.14
13792,50545,1418063,21,Paid Search,2023-07-10 05:59:09,2023-07-28 10:57:43,71.49,1,1.0,71.49
13793,65098,478352,0,Direct,2021-03-25 19:20:54,2021-03-26 16:11:05,70.45,1,1.0,70.45
13794,52976,849164,39,Paid Search,2021-05-26 20:19:32,2021-08-26 16:34:18,299.06,1,1.0,299.06
13796,31309,498985,0,Organic,2021-03-23 18:20:32,2021-12-15 22:21:39,141.48,3,0.3333,47.16
13796,31309,1161793,0,Organic,2021-05-11 15:04:00,2021-12-15 22:21:39,141.48,3,0.3333,47.16
13796,31309,1637131,28,Paid Search,2021-07-23 08:25:27,2021-12-15 22:21:39,141.48,3,0.3333,47.16
13797,66163,1173938,49,Paid Search,2021-07-08 16:34:44,2021-08-21 19:12:01,171.08,1,1.0,171.08
13801,59288,1498698,0,Organic,2022-02-20 04:56:17,2022-09-16 15:51:25,63.86,1,1.0,63.86
13803,64835,931912,0,Direct,2021-04-14 06:14:09,2023-08-13 19:53:17,87.97,5,0.2,17.59
13803,64835,1799151,0,Organic,2022-05-29 18:41:35,2023-08-13 19:53:17,87.97,5,0.2,17.59
13803,64835,1540470,0,Organic,2022-08-05 14:32:37,2023-08-13 19:53:17,87.97,5,0.2,17.59
13803,64835,1016899,4,Social,2022-11-25 19:27:12,2023-08-13 19:53:17,87.97,5,0.2,17.59
13803,64835,1924754,26,Social,2023-03-20 17:05:18,2023-08-13 19:53:17,87.97,5,0.2,17.59
13804,99826,664030,0,Direct,2022-02-27 08:17:54,2022-04-01 12:00:50,101.36,1,1.0,101.36
13806,53023,1122489,0,Direct,2021-08-01 14:17:08,2023-07-30 17:35:37,35.51,2,0.5,17.75
13806,53023,449291,24,Paid Search,2022-03-08 14:39:32,2023-07-30 17:35:37,35.51,2,0.5,17.75
13807,57197,1848326,38,Social,2022-05-10 18:30:54,2022-12-07 12:44:18,161.28,2,0.5,80.64
13807,57197,139406,0,Direct,2022-08-03 01:12:21,2022-12-07 12:44:18,161.28,2,0.5,80.64
13811,82995,1888059,0,Direct,2021-04-01 13:55:43,2021-11-18 12:50:43,58.71,1,1.0,58.71
13812,25045,692644,0,Organic,2021-05-26 10:42:28,2021-11-03 22:59:53,377.64,2,0.5,188.82
13812,25045,1227789,4,Social,2021-10-28 22:13:27,2021-11-03 22:59:53,377.64,2,0.5,188.82
13814,73784,249308,46,Email,2021-10-05 12:29:04,2023-01-17 07:46:02,353.3,1,1.0,353.3
13817,64666,1660864,29,Email,2022-01-19 13:18:44,2023-12-29 19:10:59,113.38,1,1.0,113.38
13821,91305,343402,29,Email,2021-05-29 09:53:31,2023-10-21 19:49:26,98.14,1,1.0,98.14
13823,29669,985987,0,Organic,2021-03-22 11:41:33,2021-03-27 09:46:31,52.79,1,1.0,52.79
13826,58907,1972131,0,Direct,2021-07-26 06:26:48,2022-11-23 14:30:14,105.36,2,0.5,52.68
13826,58907,20190,0,Organic,2022-05-03 06:58:42,2022-11-23 14:30:14,105.36,2,0.5,52.68
13827,85211,812503,25,Paid Search,2023-01-28 06:21:21,2023-08-11 12:21:39,64.07,2,0.5,32.03
13827,85211,86735,9,Paid Search,2023-03-18 22:17:56,2023-08-11 12:21:39,64.07,2,0.5,32.03
13829,17921,560295,42,Social,2022-02-28 09:56:09,2023-06-11 17:34:10,48.0,2,0.5,24.0
13829,17921,527112,34,SOCIAL,2023-01-21 15:40:28,2023-06-11 17:34:10,48.0,2,0.5,24.0
13834,34152,964682,0,Organic,2021-11-28 00:03:40,2022-09-19 19:20:34,89.33,2,0.5,44.66
13834,34152,1077932,0,Organic,2022-05-11 14:47:41,2022-09-19 19:20:34,89.33,2,0.5,44.66
13835,4769,402864,4,Paid Search,2021-02-20 11:19:06,2023-08-28 14:45:51,82.84,2,0.5,41.42
13835,4769,1834256,19,Social,2022-07-16 06:00:05,2023-08-28 14:45:51,82.84,2,0.5,41.42
13837,68848,422796,0,Organic,2022-03-02 14:26:13,2023-10-16 17:07:39,67.34,1,1.0,67.34
13839,8733,1225408,49,Social,2022-09-05 22:50:48,2023-09-24 21:40:27,39.46,1,1.0,39.46
13840,78373,99637,0,Organic,2021-09-13 20:17:37,2021-12-06 03:12:09,74.08,1,1.0,74.08
13842,97180,1403066,8,Paid Search,2021-12-31 07:17:47,2022-01-30 08:12:46,20.88,2,0.5,10.44
13842,97180,635262,42,Paid Search,2022-01-03 23:06:23,2022-01-30 08:12:46,20.88,2,0.5,10.44
13843,55348,566317,0,Organic,2021-05-11 04:14:25,2023-06-23 10:58:43,175.92,3,0.3333,58.64
13843,55348,614213,24,Social,2022-10-08 13:58:07,2023-06-23 10:58:43,175.92,3,0.3333,58.64
13843,55348,977501,22,Social,2023-06-09 23:19:27,2023-06-23 10:58:43,175.92,3,0.3333,58.64
13845,86958,1642549,18,Email,2021-02-18 14:48:58,2022-11-05 18:25:56,47.14,3,0.3333,15.71
13845,86958,1357675,0,Organic,2022-05-06 18:35:00,2022-11-05 18:25:56,47.14,3,0.3333,15.71
13845,86958,767851,0,Direct,2022-06-23 13:15:05,2022-11-05 18:25:56,47.14,3,0.3333,15.71
13846,32078,1938734,0,Organic,2021-01-18 22:11:11,2021-01-24 13:39:07,66.52,1,1.0,66.52
13848,2274,263446,0,Organic,2022-01-02 04:56:15,2022-12-14 09:18:17,245.45,1,1.0,245.45
13849,92927,1763404,0,Organic,2021-02-22 18:53:24,2023-09-01 19:47:38,50.86,3,0.3333,16.95
13849,92927,381131,16,Social,2022-07-31 19:38:54,2023-09-01 19:47:38,50.86,3,0.3333,16.95
13849,92927,1816636,0,Organic,2023-04-25 22:39:17,2023-09-01 19:47:38,50.86,3,0.3333,16.95
13854,28840,1661089,7,Paid Search,2021-09-22 20:19:02,2023-02-23 22:04:26,67.9,2,0.5,33.95
13854,28840,133355,10,Email,2021-12-15 09:38:32,2023-02-23 22:04:26,67.9,2,0.5,33.95
13856,76898,848249,0,Direct,2022-01-15 18:19:51,2022-07-12 10:00:50,113.06,1,1.0,113.06
13860,75521,834550,0,Organic,2021-03-07 01:12:05,2022-10-18 05:39:40,28.62,1,1.0,28.62
13861,48637,1183716,21,Paid Search,2021-06-20 11:03:34,2022-06-28 06:38:33,38.91,1,1.0,38.91
13865,98187,478010,19,Social,2021-03-21 15:08:36,2022-05-12 03:35:36,53.64,1,1.0,53.64
13866,58762,1103782,42,Social,2021-04-16 05:14:37,2023-06-27 11:25:31,159.92,4,0.25,39.98
13866,58762,229218,0,Organic,2021-06-29 06:13:42,2023-06-27 11:25:31,159.92,4,0.25,39.98
13866,58762,977183,18,Social,2021-09-09 12:29:21,2023-06-27 11:25:31,159.92,4,0.25,39.98
13866,58762,1759134,27,Social,2022-09-29 15:23:05,2023-06-27 11:25:31,159.92,4,0.25,39.98
13868,5318,1361365,49,Paid Search,2021-03-09 06:58:39,2022-03-07 06:42:25,22.12,1,1.0,22.12
13870,36674,763069,16,Email,2023-02-03 10:26:55,2023-05-17 14:33:32,48.0,1,1.0,48.0
13872,55261,1704611,0,Organic,2021-02-05 17:30:27,2022-11-24 09:53:57,36.35,1,1.0,36.35
13875,64521,943163,0,Organic,2021-08-07 19:16:56,2021-10-10 12:14:45,87.78,1,1.0,87.78
13876,35607,32876,18,Social,2021-01-05 21:38:23,2022-07-22 16:56:26,16.56,3,0.3333,5.52
13876,35607,1261694,46,Paid Search,2021-10-15 16:35:24,2022-07-22 16:56:26,16.56,3,0.3333,5.52
13876,35607,853227,40,Paid Search,2022-05-31 13:50:00,2022-07-22 16:56:26,16.56,3,0.3333,5.52
13880,7819,976042,24,Social,2021-02-08 08:49:22,2021-11-17 18:09:22,138.73,3,0.3333,46.24
13880,7819,812248,0,Organic,2021-07-14 10:08:59,2021-11-17 18:09:22,138.73,3,0.3333,46.24
13880,7819,1383809,43,Social,2021-10-02 13:08:55,2021-11-17 18:09:22,138.73,3,0.3333,46.24
13883,17389,410200,0,Organic,2022-10-30 04:51:25,2022-12-31 12:30:20,86.73,1,1.0,86.73
13884,11128,925379,13,Email,2021-01-24 07:26:17,2023-07-11 21:57:23,28.55,3,0.3333,9.52
13884,11128,306348,0,Organic,2021-06-30 22:06:00,2023-07-11 21:57:23,28.55,3,0.3333,9.52
13884,11128,1688009,0,Organic,2022-09-06 23:42:21,2023-07-11 21:57:23,28.55,3,0.3333,9.52
13888,62720,1769384,0,Organic,2022-09-02 19:22:01,2023-03-09 16:02:20,72.51,1,1.0,72.51
13889,30817,1169560,46,Email,2021-03-21 02:10:23,2022-11-28 15:35:42,374.7,3,0.3333,124.9
13889,30817,1733593,0,Organic,2022-03-14 11:47:40,2022-11-28 15:35:42,374.7,3,0.3333,124.9
13889,30817,567279,0,Direct,2022-06-28 02:18:04,2022-11-28 15:35:42,374.7,3,0.3333,124.9
13890,63868,579195,28,Email,2021-08-09 20:38:53,2021-08-30 20:06:58,30.96,1,1.0,30.96
13891,10723,695994,0,ORGANIC,2021-03-20 14:42:47,2023-07-31 21:48:39,128.01,5,0.2,25.6
13891,10723,805798,0,Organic,2021-04-30 14:01:42,2023-07-31 21:48:39,128.01,5,0.2,25.6
13891,10723,838383,0,Organic,2022-05-08 10:54:59,2023-07-31 21:48:39,128.01,5,0.2,25.6
13891,10723,1628891,4,Social,2022-08-11 15:01:03,2023-07-31 21:48:39,128.01,5,0.2,25.6
13891,10723,113417,48,Paid Search,2023-06-28 14:04:26,2023-07-31 21:48:39,128.01,5,0.2,25.6
13892,79337,860093,0,Organic,2021-12-02 22:57:15,2022-09-11 10:57:41,55.18,1,1.0,55.18
13893,25892,641921,0,Organic,2021-04-22 20:31:11,2023-05-02 13:57:52,141.47,3,0.3333,47.16
13893,25892,1126007,2,Paid Search,2021-12-12 07:28:24,2023-05-02 13:57:52,141.47,3,0.3333,47.16
13893,25892,745073,44,Paid Search,2022-09-25 11:13:31,2023-05-02 13:57:52,141.47,3,0.3333,47.16
13895,24170,806112,0,Organic,2021-10-28 04:01:45,2023-01-29 03:08:04,75.55,2,0.5,37.77
13895,24170,457176,19,Email,2022-08-27 17:48:34,2023-01-29 03:08:04,75.55,2,0.5,37.77
13897,71786,769743,29,Paid Search,2021-04-13 15:26:52,2021-09-11 05:22:32,12.44,1,1.0,12.44
13898,84531,117036,0,Organic,2021-08-24 23:21:06,2023-07-02 05:46:00,34.28,1,1.0,34.28
13899,35162,1040459,5,Social,2021-03-11 21:50:23,2021-05-31 13:56:43,100.79,1,1.0,100.79
13901,94696,1489159,0,Organic,2021-04-22 20:32:05,2022-05-09 23:04:44,89.9,1,1.0,89.9
13902,80692,703263,24,Social,2021-02-06 06:14:26,2023-04-06 16:44:34,12.02,3,0.3333,4.01
13902,80692,1929371,0,Organic,2022-08-10 19:29:57,2023-04-06 16:44:34,12.02,3,0.3333,4.01
13902,80692,1430199,0,Organic,2022-11-22 14:24:21,2023-04-06 16:44:34,12.02,3,0.3333,4.01
13904,78254,1811552,36,Paid Search,2021-01-25 07:41:18,2021-06-19 15:38:48,67.0,2,0.5,33.5
13904,78254,1688690,40,Paid Search,2021-05-04 11:15:34,2021-06-19 15:38:48,67.0,2,0.5,33.5
13905,45376,110833,30,Paid Search,2021-01-02 04:00:47,2021-03-22 19:40:38,43.86,1,1.0,43.86
13906,79728,1211361,6,Social,2021-12-12 06:57:05,2022-12-27 05:44:49,74.43,1,1.0,74.43
13907,24572,185561,17,Social,2023-06-07 00:22:00,2023-09-09 20:32:26,32.84,1,1.0,32.84
13908,29913,535006,30,Paid Search,2021-08-02 21:08:53,2022-12-24 15:39:14,13.71,1,1.0,13.71
13910,65872,332954,0,Organic,2021-04-26 06:11:12,2022-10-18 18:57:57,55.43,3,0.3333,18.48
13910,65872,463459,3,Email,2021-09-08 09:42:56,2022-10-18 18:57:57,55.43,3,0.3333,18.48
13910,65872,1463656,19,Email,2022-08-05 07:37:29,2022-10-18 18:57:57,55.43,3,0.3333,18.48
13912,73879,1010777,0,Organic,2022-06-15 11:39:14,2023-06-16 20:26:38,37.01,3,0.3333,12.34
13912,73879,695417,0,Organic,2022-12-06 18:36:57,2023-06-16 20:26:38,37.01,3,0.3333,12.34
13912,73879,580290,30,Paid Search,2023-05-25 10:11:35,2023-06-16 20:26:38,37.01,3,0.3333,12.34
13915,74567,1432230,26,Email,2021-08-25 15:50:39,2023-11-27 20:30:16,60.5,5,0.2,12.1
13915,74567,1425463,46,Email,2023-03-23 22:57:17,2023-11-27 20:30:16,60.5,5,0.2,12.1
13915,74567,613453,0,Organic,2023-07-20 09:49:17,2023-11-27 20:30:16,60.5,5,0.2,12.1
13915,74567,530776,0,Direct,2023-08-08 16:00:18,2023-11-27 20:30:16,60.5,5,0.2,12.1
13915,74567,1179967,12,Paid Search,2023-11-06 08:46:27,2023-11-27 20:30:16,60.5,5,0.2,12.1
13916,27136,567367,0,Organic,2021-02-24 14:49:28,2022-07-14 11:33:12,90.17,1,1.0,90.17
13918,85934,1983987,0,Organic,2022-01-11 12:50:31,2022-12-27 04:01:41,260.44,1,1.0,260.44
13922,90098,1521439,0,Organic,2022-03-01 13:56:52,2023-08-05 14:49:35,14.4,2,0.5,7.2
13922,90098,1823446,0,Direct,2023-01-12 20:54:46,2023-08-05 14:49:35,14.4,2,0.5,7.2
13926,32664,1004519,4,Social,2021-04-20 13:24:12,2022-09-28 13:46:20,57.32,2,0.5,28.66
13926,32664,1679127,0,Direct,2022-06-20 16:41:34,2022-09-28 13:46:20,57.32,2,0.5,28.66
13927,15788,572591,0,Organic,2022-09-11 05:11:32,2023-12-17 08:45:54,8.49,1,1.0,8.49
13934,88951,1116375,46,Social,2022-04-08 04:19:19,2022-05-17 12:35:47,149.73,1,1.0,149.73
13935,63706,284055,35,Email,2021-02-09 14:02:17,2022-05-08 21:28:30,158.66,2,0.5,79.33
13935,63706,1323755,0,Organic,2021-12-10 13:23:36,2022-05-08 21:28:30,158.66,2,0.5,79.33
13936,39450,74839,0,Organic,2021-02-07 14:08:14,2022-11-21 19:44:12,240.37,3,0.3333,80.12
13936,39450,1748854,0,Organic,2021-08-18 11:12:52,2022-11-21 19:44:12,240.37,3,0.3333,80.12
13936,39450,1762836,0,Organic,2021-10-20 15:52:42,2022-11-21 19:44:12,240.37,3,0.3333,80.12
13940,37623,1403071,0,Organic,2022-02-08 00:35:52,2023-08-17 15:18:08,625.91,2,0.5,312.95
13940,37623,1610842,0,Organic,2022-09-04 17:23:54,2023-08-17 15:18:08,625.91,2,0.5,312.95
13941,71896,1112412,0,Organic,2021-12-15 20:16:13,2021-12-30 16:02:04,30.27,1,1.0,30.27
13944,37935,1788527,0,Organic,2022-10-25 17:41:54,2023-07-06 02:20:23,106.66,2,0.5,53.33
13944,37935,1307326,30,Email,2023-06-21 07:18:12,2023-07-06 02:20:23,106.66,2,0.5,53.33
13945,47275,1895325,31,Social,2022-05-23 11:58:32,2023-04-11 14:11:17,20.48,1,1.0,20.48
13946,78154,490719,34,Email,2021-09-30 06:21:49,2023-08-05 21:11:29,14.72,2,0.5,7.36
13946,78154,1436196,0,Organic,2023-03-03 16:46:42,2023-08-05 21:11:29,14.72,2,0.5,7.36
13947,24905,1019997,0,Organic,2022-05-24 16:03:08,2022-08-07 07:50:44,148.86,1,1.0,148.86
13948,78979,373075,30,Email,2022-05-16 11:04:44,2023-05-30 12:30:00,61.27,4,0.25,15.32
13948,78979,1200927,0,Direct,2022-06-24 10:45:10,2023-05-30 12:30:00,61.27,4,0.25,15.32
13948,78979,972485,0,Direct,2022-08-05 07:26:04,2023-05-30 12:30:00,61.27,4,0.25,15.32
13948,78979,1255238,0,Organic,2023-01-24 12:17:47,2023-05-30 12:30:00,61.27,4,0.25,15.32
13949,3045,1401578,40,Email,2021-04-29 14:41:44,2022-09-20 11:31:07,43.59,1,1.0,43.59
13950,32105,2446,0,Organic,2021-12-28 10:46:15,2022-09-23 16:56:05,101.55,1,1.0,101.55
13951,77088,127541,0,Organic,2021-10-17 09:17:50,2023-10-28 22:41:21,108.87,1,1.0,108.87
13952,80666,133779,0,Direct,2021-11-05 18:22:57,2023-10-28 06:52:38,30.56,1,1.0,30.56
13953,65870,1770201,0,Direct,2021-03-05 02:03:03,2023-04-15 04:23:28,34.55,1,1.0,34.55
13957,20011,1815791,31,Paid Search,2021-01-04 21:56:30,2021-09-16 06:14:48,7.23,1,1.0,7.23
13958,83332,1038101,0,Direct,2021-01-12 17:14:54,2021-03-22 15:22:54,90.25,1,1.0,90.25
